index,text,quality,difficulty,prof_name
6422,"I don't get the bad ratings here. She was a great teacher and gave awesome feedback. It's a college class. Expect to work. The homework is very doable and you know what to expect each week. Seriously, just put in the effort, read the textbook, and you'll be fine. She's always willing to help. I say, give her a chance. I was pleasantly surprised.",4.5,3.0,Pandy Warner
6423,Unfair grading and a waste of time if you ask me. Too many long unnecessary assignments and you won't learn a thing! I know I didn't.,1.5,4.0,Pandy Warner
6424,I found this class unrealistic for an online course. So many projects. These last two discussion board questions  were turned into assignments that would be considered full blown big assignment projects by any other teacher. Too little points for so much work. I did not feel like I learned that much from this class. ,1.0,5.0,Pandy Warner
6425,I don't like this teacher. She wants a lot of details like a half a page for one questions. Her projects were very long and hard.,2.0,4.0,Pandy Warner
6426,She is an awesome teacher! So passionate about what she teaches i dont know how people can hate her. Of course its time consuming but if you take care of your stuff it's really easy. Shes tries to make everything as easy as possible and is always willing to help. I would recommend this class online because you can do it on your own time.,4.5,3.0,Pandy Warner
6427,"I took her CD 125 course online, got an A, but wow was it time consuming. A LOT of writing for her online class. The observations are annoying. I did them at the last minute, but ended up with a B on the preschool obs., and a C for the toddler. You just have to do all the assignments. It's a pretty time consuming class, to say the least.",3.5,3.0,Pandy Warner
6428,"DO NOT TAKE THIS CLASS!!! Best decision you will ever make is to avoid this instructor! If you need the I/T class, take it with someone else! Online classes usually require more work simply because they are online but this lady takes it to a whole other level! If you are a FT student, better make sure your other classes are easy before taking her!",1.0,5.0,Pandy Warner
6429,"If you're taking this class thinking it will be an easy 3 units, you are sadly mistaken. I'm typically an A student and I had to work harder in this class than any other just to get a B! Heavy workload, quizes every week, and class was kind of boring, making the hours upon hours of hw worse. Don't take this one unless you're prepared to WORK!",3.0,5.0,Pandy Warner
6430,she doesnt except late work quizz every week and test at the end of that week quizzes are timed and long better know ur material powerpoints are useless dont bother you have to do a pre-school obs. and visit a school very long and you better kno terms to pass replies to emails but takes no crap goood luck,3.5,4.0,Pandy Warner
6431,"Her online class was pretty basic; read a chapter, take a quiz answer a question. but it seems like she asks you trick questions on the quizzes. Also, even if you follow her rubric for the preschool observation step by step, she will still say you are not in detail enough.",2.5,3.0,Pandy Warner
6432,"so enthusiastic with what she teaches, and really makes the coarse fun she is also very smart defiantly take her class.",5.0,3.0,Pandy Warner
6433,Not all test questions are covered. some are even opinion based. requires certain formats that are a bit extreme on projects. communication really isnt there emailed her a few times with no response and this is an online class.she literally states that she believes this is the most important class you will ever take despite your major,1.5,5.0,Pandy Warner
6434,"Not the best CD teacher. Everything has to be EXTREMELY detailed for every assign, which she only made clear during 1 assign. Shes also very unprofessional with making her test. There was a ton of mistakes and then she would give you credit for a couple of them. She also tried to trick you with test questions to make you get the wrong answer.",2.5,4.0,Pandy Warner
6435,"So I liked this class. Wasnt super easy but I was able to keep up. I ended up with a C in the class. Which I was kinda okay with. Then in July when I finally looked on webadvisors for my grades it said F. I tried contacting the teacher all summer and all she said was, ""There was nothing she could do about it."" Thanks a whole lot. DONT TAKE HER!!!!",2.0,5.0,Pandy Warner
6436,"She's such a gem. I arrived late to an exam once because I didn't know it was that day, and asked if she could maybe weigh my later exams heavier because of that. She deadass drew up a whole new exam for me to take and counted that one instead! So extremely accomodating, such a sweetheart, really cares about her students and her subject. Love her",5.0,4.0,Barb Welker
6437,"Barb is the best professor Ive ever had. Yes, she definitely makes you work for it but outside of academics, she is the most caring instructor Ive ever had. If youre going through a rough time or anxious about something, she is there to assuage your fears and overall, she just brightens your day with her uplifting words. Im so glad I had her.",5.0,4.0,Barb Welker
6438,"Welker is one of the nicest professors I've ever taken a class with and she genuinely cares about students, even in a class size of about 100. You have to take notes because she gives a lot of info not on the slides, and even though exams are hard, going to her class is fun. I highly recommend taking a class with her.",5.0,4.0,Barb Welker
6439,Welker is a sweet lady however she does not do a good job of preparing you for your exam. Her lectures are not organized and are very hard to follow. She tends to talk about her experiences rather than teach the material you need to know for her tests. I studied so much and I am honestly surprised I passed this course.,1.0,5.0,Barb Welker
6440,"Welker is an amazing professor who is really kind and very approachable during office hours. Her classes are fun and she brought in her dog a couple times. For an intro class, there's a lot of information to learn and the exams can be difficult. Because of this, it's important to stay on top of the material throughout the semester.",5.0,4.0,Barb Welker
6441,"Love her bubbly personality, despite my struggle in this class. Study! And don't be afraid to approach her. Take additional notes and listen carefully.",3.0,5.0,Barb Welker
6442,This is a challenging class especially for an intro level but if you take good notes and start studying a week in advance you'll ace the exam. Just familiarizing yourself with the material will help you a lot when test day comes. This was my hardest course but Welker made it my favorite class to go to. Study enough to be confident on test day.,5.0,4.0,Barb Welker
6443,"Barbara is a very sweet lady, but her tests are ridiculously hard and she has no mercy when it comes to getting extra credit. Pretty much all matching and the little details that you have to remember are absurd.",1.0,4.0,Barb Welker
6444,"Dr. Welker is an adorable person with great stories and will make her long and dry lectures exciting with her wonderful sense of humor. However, her class is WAY too difficult for an intro class. She goes through her lecture slides very fast and tests are very specific and difficult.",3.0,5.0,Barb Welker
6445,This class kind of blows. Its 90 percent three exams. You have to study a lot because it is strictly memorization. If you have a good memory you can get an A. If you dont you will get a 47. Start studying days in advance for her exams and do so a lot more than you think you have to.,2.0,4.0,Barb Welker
6446,"She's a really interesting person with awesome stories that make the lectures pretty enjoyable. She did have the tendency to go way over my head on tangents that were far too complex for a 100 level class. Her notes were very confusing but all in all, it was a fair course.",3.5,3.0,Barb Welker
6447,"At first, very engaging but after a few weeks of class, lectures can feel long and drawn out. Very approachable. There are lots of reading and in-class participation, so be prepared for group talks. Tests are hard and power points are stuffed with information. I advise that you study for the test at least four days in advance to get the material.  ",3.0,4.0,Barb Welker
6448,She is such an amazing teacher but is so hard. She's not really clear on what she specifically wants from you on tests. The way I studied was by studying everything but that was not enough. You just need to study in advance like crazy. Every little detail matters. ,3.0,5.0,Barb Welker
6449,"Welker, is a great person. Very up beat and loves what she does. Her class on the other hand is not that easy. She  uses powerpoint to teach, she talks a lot and sometimes is gets super confusing. Its a class you have to work for and study to get in the b range.",2.5,4.0,Barb Welker
6450,"This class was the most difficult class I have ever taken as a college student. If you plan to take Human Evolution, take ANTH 105 first. I didn't, and suffered horribly.  She leaves no room for extra credit, and packs as much into a semester as she can. Too much actually! Memorization is the only way to pass this class. Good luck!",1.5,5.0,Barb Welker
6451,"Barb is wonderful, even if this class is a little too in depth for an intro class.  You really have to be interested in the information to pay attention to lectures but she always has the slide shows up before hand.  As long as you study exactly what is on the review sheet and do the discussions/essays you'll do fine",4.0,4.0,Barb Welker
6452,Do not take physical anthro with welker. She will only talk about her primatology studies and expect you to know highly specific information on various primates. Very long articles read before every class with highly specific test questions. Way too demanding for an intro class.,3.0,4.0,Barb Welker
6453,"Professor Welker is very passionate about her research topic (primatology), so a very large portion of the time is spent talking about monkeys. Very nice woman, but lectures can be boring and rely on powerpoint presentations. Tests were often more challenging than lectures would indicate.",3.5,2.0,Barb Welker
6454,"Physical anthro was a tough social science to take - but if you put the work in and pay attention in class, you'll do well. Welker isn't always there for help, but she is by far the most fantastic lecturer I've had.",4.0,4.0,Barb Welker
6455,"I love having class with Prof Welker! It is amazing how much I have learned this year. Tests are rather difficult but if you print out power points before the lecture and takes notes and STUDY you should be okay. Lots of reading material for this class. Overall, great professor and would definitely recommend!",5.0,4.0,Barb Welker
6456,She is one of the sweetest women you will ever encounter. She's caring and completely devoted to her students. please take a class with her. she may talk a little slow but she does command her class and is amazing,5.0,3.0,Joan Ballard
6457,"I took Dr Ballard for neuropsych online. She was always passionate, even in video lectures. She records and posts the lectures after our classes which was super helpful. Her quizzes can be tough, but you can use your notes. Overall, you can tell she is super intelligent and kind.",4.0,4.0,Joan Ballard
6458,"a prerequisite for this course is a PhD bc apparently she must think we all have one. always finds a reason to make a right answer wrong. throws a lot of material at you and wastes class time with group work that takes 5 mins but gives 30 mins to do. extremely long tests, all short answer.",2.0,4.0,Joan Ballard
6459,"Worst professor at Geneseo. Wasn't surprised when I saw the polarized comments. Some love her, some hate her. Prob bc she shows favoritism to parrots, and is downright rude to people who ask questions. Doesn't care if you learn, you just have to be good at repeating things back to her. Cute at first, but that RBF (""frown"") is no ""accident"".",1.0,4.0,Joan Ballard
6460,"Book reading isn't totally necessary, the exams are mainly from notes in class with some MC from the book. 3 exams, 1 paper, 1 easy presentation, 1 sheep brain lab, minor HW only in beginning. She posts notes online, just need to add what she says in class to them. Really need to study and know the notes though, otherwise you will not be successful",5.0,4.0,Joan Ballard
6461,"I really enjoy having Ballard. Her exams are lengthy which compose of multiple choice, fill in the blanks, a paragraph response, and naming the location of the brain. However, you can make room for errors and still get a good grade because everything makes up 100 points. She is just amazing and I would take the class again.",5.0,4.0,Joan Ballard
6462,This woman is not what she seems. Mean:(,1.0,5.0,Joan Ballard
6463,"This class should be easy but she makes it difficult with her rigid criteria for short answer responses. Test questions are ambiguous. It's her way or the highway, do not try to explain your reasoning/point of view. I consider myself an excellent student but felt personally targeted in this class because I didn't take notes using her outline.",1.0,4.0,Joan Ballard
6464,"Patient and sweet in lecture, exact opposite one-on-one. Tells you she ""frowns when thinking"", but also uses objectively rude tone of voice and acts personally offended by earnest questions- probably spans from arrogance. Dismissive/bad listener, and her responses are rarely helpful/clarifying. Test grades subjective. Only class keeping me from 4.0",1.0,4.0,Joan Ballard
6465,"Dr. Ballard is easily my favorite professor at Geneseo. She is very caring and really wants all of her students to do well. Her tests are very long (9-10 pages) and all fill in the blank. She asks general questions and expects you to be very specific and write EXACTLY what she wants. If you really study and go to her office hours, you'll do fine!",5.0,4.0,Joan Ballard
6466,Dr. Ballard is the best professor at SUNY Geneseo.  The feedback that is provided to students is helpful.  She is more than Mediocre and it is obvious that she enjoys teaching.,4.5,3.0,Joan Ballard
6467,Dr. Ballard is the most inspirational professor at SUNY Geneseo.  She knows how to explain things so that the student can understand and she is willing to meet with students during office hours or by appointment to explain things better.  It is obvious that she enjoys teaching and works hard to be more than mediocre.,5.0,3.0,Joan Ballard
6468,"Dr. Ballard is great. She is clear about expectations and the course material. It isn't necessary to read the textbook, unless she indicates that there is something on the test that she won't go over in class. The material is difficult but worthwhile. There's a big paper but she breaks it up into small assignments that are annoying but helpful.",5.0,3.0,Joan Ballard
6469,"Ballard is really helpful with writing the big lit review. She speaks very fast in lecture, I recommend using your computer for notes. Difficult material but she is always willing to clarify. Need to study hard for tests, but possible to do well.",4.5,3.0,Joan Ballard
6470,"Ballard is Awesome at dumbing down material. She wont be using complex terms without explaining them. She gives great lecture slides with the notes you need. A little textbook use is required, but overall an awesome class. Just be prepared, its more biology than psych (obviously hence the bio requirement)",4.0,2.0,Joan Ballard
6471,"She is good Professor, she keeps you honest by asking questions throughout her lectures. She can come off as condescending but she really is just a sweet old Alabama lady. The tests are straight foward, they are just literally all the material she covered, there is nothing she teaches that won't be on the test, so no tricks or surprises.",3.5,1.0,Joan Ballard
6472,"Dr. Ballard is tough, but knowledgeable. She is very clear about what you are and are not expected to know. Don't let the anatomy scare you, practice and use the root words she teaches to help. She is very approachable both for class and graduate school help. She is very intelligent and has a lot of experience.",4.5,4.0,Joan Ballard
6473,"Ballard is a fantastic teacher. However, this class is hard. You get what you put into it. Attendance every class is pretty much a given. Tests are not unreasonable but you do need to study a lot. She does give study guides to help you out. Learned more in this class than any other psychology class taken.",5.0,4.0,Joan Ballard
6474,"This class is harder than any physiology or anatomy class I've ever taken.  Thought it would be more on the psychology side, but it's entirely about the brain.",1.0,5.0,Joan Ballard
6475,I actually enjoyed this class -- did NOT expect to. She is very nice and has a quirky sense of humor. Willing to help with assignments. The stats were hard but I learned a lot about writing. I think it will help me get ready for grad school. Thanks Dr. B!,5.0,3.0,Joan Ballard
6476,"Dr. Bradford is a genius who can hold high-level conversations with anyone.  As abstract as a question might be, he brings it down to earth to point out what the answer is in certain terms.  Sometimes the answer is there is no good answer.  He encourages students to begin living well by thinking well and comprehending the issues thought offers.",5.0,5.0,Dennis Bradford
6477,"I love the subject, but I'm not so crazy bout the professor...",1.5,4.0,Dennis Bradford
6478,"Bradford is a major creeper. He probably invites you over to his house more than he actually focuses on teaching you anything. His lectues are kinda scattered, and he will randomly bring up his deceased friends and seem very nonchalant about it. All in all, its a creepy class and you don't learn much. His opinions only matter. Take it elsewhere.",2.5,3.0,Dennis Bradford
6479,"a mean, nasty and rude person. do not take any courses with this teacher. he doesn't cover any course material in class and he hates students.",1.0,5.0,Dennis Bradford
6480,"Horrible teacher, the man has delusions of marxism and will insult you at least once if you dont agree with him. For those who said he opens you mind Savellos is 10x better for philosophy.",1.0,4.0,Dennis Bradford
6481,didnt buy any of the textbooks cause he goes over everything you need to know from it in class use his outbox to study for exams it helps a lot 2 papers which you must write the answer he wants just follow his ideas and listen to what he says and youll do well    he curves the exams always you can get a B with 60 something,3.5,3.0,Dennis Bradford
6482,4 tests including final gives a list of possible questions to be on the test always beforehand (plus) but the list is long usually about 40-50 questions in which only like 7-10 appear on the test 75% of test are the questions and 25% are T + F questions go to class listen and take notes on everything he says!,3.5,3.0,Dennis Bradford
6483,"It's true.  Bradford is a tough grader who will challenge most things you believe. This is a good thing.  Play the game, listen to what he has to say and ace the class.  Your life may change in the process.",4.0,4.0,Dennis Bradford
6484,"If you're unlucky enough to get this guy here's some advice I wish I'd had before I went into it:  Tape all his lectures, memorize them and then regurgitate them verbatim back onto the test.  Don't bother studying because your interpretation will be considered wrong.",1.0,5.0,Dennis Bradford
6485,"I didn't believe what people wrote- thought it would be interesting to have a prof with different ideas.  I was VERY very wrong.  Boring, arrogant, creepy, and cites incorrect facts. Teaches Buddhism, not humanities. DONT DO IT. I wish I could find a way to get this man fired. Tests are based on what is said in class and supplemental readings.",1.0,5.0,Dennis Bradford
6486,No Comments,1.0,3.0,Dennis Bradford
6487,"My suggestion:  Study for several hours until you think you know the material, then take a hammer and rail yourself in the face with it until you get either several concussions or little brain damage.  Then just go to class and take the test. Your answers should be more than insane enough for you that have confused yourself an A.  Good Luck.",1.0,5.0,Dennis Bradford
6488,"horrible teacher. Doesn't teach Humanities, but instead rehashes all his philosophy rants and creepyness into a clutter of a class. Any other teacher for Humanities is the way to go.",1.0,5.0,Dennis Bradford
6489,"I took sayings of the Buddha with him. Hes awesome; he grades  fairly as long as you argue for his opinions. Take Hum I with him because other teaches will give your essays F's while he gave me B+ because I agree with him. Also, hes very interesting to listen to unlike most teachers",3.5,1.0,Dennis Bradford
6490,"Sayings of Buddah should be called The Sayings of Bradford. Incredibly arrogant, tells you you're WRONG if you disagree with his positions. Thinks he IS the Buddah. Wish I never signed up for his class. Creepy guy.",1.5,4.0,Dennis Bradford
6491,"Comes off as kind of a weirdo (constant invites to his house...)  Does seem to know his stuff, and his ideas are compelling if you have an open mind, but seems to care more about getting you to meditate more than teaching how to write a good paper... Lecture style boring and very repetitive. Easy grader IF YOU AGREE WITH HIS POSITION.",2.0,2.0,Dennis Bradford
6492,"Awesome professor. Very clear, thorough style for explaining the material, and encourages questioning- even going to his house (it's actually really chill, & helpful for participation). He comes across as having very strong opinions because he has such a deep understanding of eastern philosophy. No tests. Primary class focus: Improving your life.",5.0,2.0,Dennis Bradford
6493,"Interesting Professor. Has strong opinions, and it often seems like hes trying to convert the class. A great guy tho, and encourages lots of class discusion.  Don't take his class if you don't have an open mind.",4.0,3.0,Dennis Bradford
6494,"Worst professor I have ever had in my life.  Extremely arrogant, and thinks everthing has to say should be held as if it came from the Budah himself.  Actually renounced Christ once in class and told us the bible was basically a book of lies...yeah great guy.  Avoid at all costs.",1.0,5.0,Dennis Bradford
6495,"Very strong in his opinions. Very boring class, never take at 8:00am,It was very hard to stay awake. Notes are very difficult b/c he talks about things that don't apply to the course.  Gives you all the questions for the tests but,he gives you 50 of them and there are only about 10 on the test.  Very specific in what he wants on tests.  Avoid if at",1.0,4.0,Dennis Bradford
6496,"Only grades in the course were 2 exams and a paper. Never received any feedback or even a grade on 1 of my exams or the paper, even after reaching out and asking for them. Couldn't tell me what I was marked down on. Disappointed at the end of the semester because all in all he was a good professor and I feel like he did teach the material well.",3.0,4.0,Richard Plantinga
6497,"This was the worst I have ever done/been graded in my life, and I do not think I am the only one to blame. First off, the only things that count towards your grade are the 2 exams and a couple impossibly hard quizzes, so if you do bad on those, you're screwed. Despite what Calvin says, you're gonna want to be a Christian to get an A in this course.",2.0,5.0,Richard Plantinga
6498,"Prof Plantinga was my favorite this semester. He only lectures, so attending class is important unless you have a buddy. He really cares about his students. Even though I struggled in this class, he could tell I cared about the material and was trying my best so he gave me a better grade than I expected. 100% recommend for REL 131.",5.0,4.0,Richard Plantinga
6499,"A great professor! A lot of reading of his own book but I find it so enjoyable. He covers several interesting topics and you learn so much about theological history and interpretations. His quizzes can be difficult and he's kinda a hard grader with essays but overall his lectures and units are awesome. Also, very Biblically based. He's no heretic",5.0,4.0,Richard Plantinga
6500,"Dr. Plantinga is my favorite professor at Calvin - and I didn't think I was going to like his class at all. His lectures are extremely engaging and I look forward to his Bible jokes that he tells at the beginning of class. You need to know the materials well in order to do well on the tests, but the lectures follow the book very closely.",5.0,4.0,Richard Plantinga
6501,"This class is graded based on weekly quizzes, three tests, a book-report style essay, and a final exam. Quizzes and tests can be very difficult as they cover a lot of material. Expect a lot of reading. Dr. Plantinga is an engaging lecturer and very intelligent, but unless you put a lot of time into studying outside of class, do not expect an A.",3.0,4.0,Richard Plantinga
6502,"Plantinga's lectures are always very interesting and he usually finds a cheesy evangelical pick up line to make the class laugh/groan. He usually tells you what the essay question on the exam will be, so pay extra attention to that. Overall, he's a pretty great Professor.",4.0,3.0,Richard Plantinga
6503,"Professor Plantinga knows what he's doing! He is super insightful in everything that he teaches, and he outlines the class perfectly. It is sometimes hard to keep up with him, though, because he does not allow laptops. Amazing guy!",5.0,4.0,Richard Plantinga
6504,"He's absolutely hilarious, always began the class with a stupid bible joke. Yes, he is hard at grading the tests and expects detailed essays. As long as you generally know the material, it won't be that hard. Gives quizzes after each reading which aren't hard. He is a difficult grader but makes class worth it. Friendly guy too. Dry sense of humor.",4.0,4.0,Richard Plantinga
6505,"Lectures every day, and nothing else. Happily, they are super interesting, and I walked out of class intrigued every time. It was really hard know what to take notes on, so I ended up feverishly taking notes the entire time, which was a lot of work, but was helpful. Tests and papers are hard, but I got a B on everything. I never did the readings.",5.0,4.0,Richard Plantinga
6506,"At the time, it was my least favorite class of the semester, but I can't deny that I learned a lot. The class can seem a little dry, but it honestly did change the way I thought about other religions. He is a difficult prof, but if you put in the work and do the readings, you'll be fine. Also, the way he speaks reminds me of Robert California...",3.0,3.0,Richard Plantinga
6507,"Great person who's willing to help his students. However, unclear paper criteria and expectations until after you get your paper/test back. Possibly the most difficult paper grader in the Religion department and grades much differently than any other Professor. Content and originality aren't as important as a concise and mechanically perfect paper.",3.0,4.0,Richard Plantinga
6508,"Platinga is a wonderful teacher and overall person! If you are looking to truly learn something and have a shaping experience, take his class. There's a good amount of reading and effort is necessary. But that's one reason he is a good teacher. You really do learn (which is why you're here).",5.0,3.0,Richard Plantinga
6509,"His classes are lecture based. There are quizzes every Monday on the chapter readings and they very specific and he expects you to take them in under 2 minutes. IDK about most but that is not enough time for me. He is super intelligent and is a funny and nice guy, but is a very hard grader. If you have no previous knowledge in the subject avoid.",2.5,5.0,Richard Plantinga
6510,"Professor Plantinga gives clear, interesting lectures. He's a tough grader, but if you put in the work you should be fine. ",4.0,4.0,Richard Plantinga
6511,"He is extremely smart, but a really difficult grader. If you don't know have any previous knowledge about this stuff, I would avoid him. ",3.0,4.0,Richard Plantinga
6512,"Plantinga is brilliant. He co-authored the book for the class, which has its ups and downs. For one, you can always look things up in the book if you missed what he said. Second, he definitely knows what he's talking about. However, he teaches almost directly from the book and his quizzes and tests are very specific.",4.0,4.0,Richard Plantinga
6513,"An ok class, but he really does grade very hard.  It is annoying that he uses his own textbooks and quotes himself all the time.  He doesn't like to be argued with and gives poor grades if you can't ""fully back up your argument""--so basically if you don't have a PhD like he does.",2.0,5.0,Richard Plantinga
6514,"My least favorite professor here at Calvin; he doesn't allow make-ups, is not understanding, and is just very frustrating in general.  His tests are not easy, and he doesn't give back the weekly quizzes, but instead throws them away.  During lectures he quotes from his book and then stands gaping at his own, assumed brilliance. A very bad class.",3.0,4.0,Richard Plantinga
6515,"Prof. Plantinga is a really nice prof who is willing to help his students. He has a great sense of humor and his teachings are very straightforward and clear. There are lots of quizzes based on the readings which are not foretold prior to class. Tests are quite hard and long and Prof. Plantinga is a tough grader, but you'll enjoy his class for sure",4.5,3.0,Richard Plantinga
6516,"Professor Sinniah is a wonderful teacher. He truly cares about his students and goes out of his way to make time for you outside of class. I will not lie, Analytical Chemistry was the hardest class in my college career. For exams review online homework, lecture problems, and any handouts he gives you.",5.0,5.0,Kumar Sinniah
6517,"Super nice guy, teaches a semi-tough class. He's got good jokes",4.0,3.0,Kumar Sinniah
6518,"Dr. Sinniah knows Analytical Chemistry, even if sometimes he doesn't understand questions asked in class. When class is mostly on track, he does a good job of teaching well. He has a lot of good teaching methods to supplement lecture and homework, and gives good studying advice.",4.0,3.0,Kumar Sinniah
6519,"I was lost in that class most of the time. He assumed students knew things that he hadn't covered. The whole class was struggling, and when we asked questions he didn't answer them well. Kind human, but going to that class took a toll on my mental health more than any other class at Calvin has for me.",2.0,4.0,Kumar Sinniah
6520,amazing prof -- puns leave you rolling on the ground laughing and almost peeing your pants,3.0,3.0,Kumar Sinniah
6521,"Very well educated Prof. that knows his material quite well, and he's very funny. He can struggle to explain some concepts to those who are confused. He has an accent, but it was not an issue for me. His tests require you to know the concepts forwards, backwards, and sideways to get a good grade. A very passionate Prof. that demands lots of effort.",3.0,5.0,Kumar Sinniah
6522,"Hilarious, nice and engaging, but that is the extent of what makes him a good prof. Super smart, but he cannot for the life of him explain content to those who ask questions. His lectures are riddled with small mistakes, and he rushes through everything. His tests are absolutely brutal and he grades harshly. Some questions  15+ points at times.",1.0,5.0,Kumar Sinniah
6523,"201 is an easy class, but sometimes Prof Sinniah makes it harder than it needs to be. Tests have few questions worth a lot of points, and the multiple choice is quite difficult to answer based on what we have been taught. I often feel that he expects me to know content that I have not been taught, which makes the class difficult to enjoy.",1.0,3.0,Kumar Sinniah
6524,"Sinniah is an excellent lecturer. His lectures are clear and informative. Homework and weekly quizzes are easy. His tests are an issue; questions are worth far too many points, so missing 2-3 MC and 1-2 short answer can get you a 70 on a test. Test questions do not reflect lecture and are unreasonable. Would not recommend his course for that reason",3.0,4.0,Kumar Sinniah
6525,"Thinks he's a bollywood star with his excessively corny humor. He tries to make a joke out of serious subjects by which he inaccurately portrays being very unorganized and making countless mistakes on the board. All the pre meds sit there and laugh as if they're getting extra credit before getting their B's and C's. Skip class, read book  A. ",2.5,5.0,Kumar Sinniah
6526,"Professor Sinniah is hilarious and really smart. His lectures are important and go over past tests and practice problems.  Definitely go to review sessions that he sometimes has. People say 104 is hard but if you take it with him, it will be fun and actually very manageable. His accent wasn't a problem for me.",5.0,3.0,Kumar Sinniah
6527,Really good prof once you get used to his Indian accent. He's a really nice guy who loves puns. He also explains things very detailed and is very helpful if you need extra help or for him to re-explain something. Weekly quizzes and tests aren't too bad but not easy.,3.5,3.0,Kumar Sinniah
6528,"One of the best chemistry profs. He explains things very well, but tests and quizzes are fairly challenging. I had to come in after class and ask for lots of help. The course is hard, but he really wants you to succeed. He pronounces his ""v"" like ""w"", so he might be talking about something you know and you mishear. He is awesome though. Take him.",4.5,3.0,Kumar Sinniah
6529,"Sinniah is a great guy, very funny, pretty fair grader.  I had him for 104 and would recommend him.  One thing is he has an accent that makes him a little challenging to understand.  Otherwise, nice guy and he grades crazy fast.",3.5,3.0,Kumar Sinniah
6530,Professor Sinniah is a hilarious guy. He is incredibly helpful. Take advantage of all of the practice problems that he sends you. He's always willing to help.,4.5,3.0,Kumar Sinniah
6531,"Sinniah is great! He is so funny and tries so hard to bring it down to the students' level. He always lets you know what's important for med school, too. Just make sure to go over his daily questions online and pay attention in class. Quiz questions come right from his internet site",4.5,2.0,Kumar Sinniah
6532,"Professor Sinniah will be the best and easiest Chemistry professor you can take at Calvin. His teaching style is spontaneous, interactive and crystal clear. He is also VERY FUNNY..with him, Chemistry is not difficult. If you study hard, you will pass the class. Also, with him, homework isn't mandatory!",4.0,1.0,Kumar Sinniah
6533,Great prof to have for A-Chem. He is funny and spontaneous in lecture and lab. He doesn't require that much from you except that you can use the equations which aren't too difficult if you just do a few practice problems. It's a 200 level class; just put in a little work you'll do well. Requires good grasp of Chem 103/104 concepts.,5.0,3.0,Kumar Sinniah
6534,Really great prof! He's really funny and his lectures are easy to understand. I used to hate chemistry but he made the content of the class really simple. The tests and homework are easy if you study and do the work. Take Sinniah!,4.0,2.0,Kumar Sinniah
6535,"He was such a good prof i thoroughly enjoyed this class, he made me think about becoming a chem major. he is so good and so clear. And REALLY funny too.",4.5,3.0,Kumar Sinniah
6536,"Professor Louters is a really amazing man. I had a horrible background in HS chemistry and he really helped me grow and learn a lot in this class. He is retired now, but if he ever substitutes or fills in for a semester, he is an awesome prof!",5.0,4.0,Larry Louters
6537,Best professor ever! Caring and a true Christian. Prof Louters wont give up untill you understand the material. Highly recommended !!!,5.0,3.0,Larry Louters
6538,"Very good professor, you can really tell he cares about his students and what he's teaching",5.0,3.0,Larry Louters
6539,"The legendary Professory Louters... So sad to see this guy retire. Seriously one of the greats. He won't be teaching anymore but he was a great professor and person all around. Makes lots of jokes in class, let us burn Cheetos, and gave us 6 points on a test because we suck at putting our names on papers.. Just a great dude.. God bless ya Larry",5.0,4.0,Larry Louters
6540,I don't think I would have passes this class if I had any other professor than Louters. He was very engaging in class and his lectures are very precise. If you don't understand anything in the class he's so accessible and will 100% give you help in office hours. A great guy and an even better professor!,5.0,4.0,Larry Louters
6541,"Amazing professor! Hard class but he explains it very well. I learned a ton and am going to miss him as a prof. Taking good notes and doing the assignments with studying before tests, you will pass. He is very approachable and funny guy. Willing to help students in any way possible. Highest recommendation.",5.0,4.0,Larry Louters
6542,Louters is a great guy and super helpful -- explains things in an easy to understand and organized way. I never had to read my book cause things were so well explained in class. Tests can be a little tricky but not too bad.,5.0,3.0,Larry Louters
6543,Larry is a fun professor who cares about his students. He always takes time to explain something in further detail if someone does not understand the material. He is pretty lenient on grading (especially if you make a strong case for yourself). He will never cease to make you laugh or make you happy you went to class.,5.0,3.0,Larry Louters
6544,He is really fun and is very organized.,5.0,4.0,Larry Louters
6545,HIGHLY RECCOMMEND HIM. I was nervous about taking chemistry in college because I didn't enjoy it in high school but Professor Louters made it very bearable. He is a great lecturer and loves answering questions/getting to know his students. This class is challenging and you must study hard for weekly quizzes and for the tests if you want to do well.,5.0,4.0,Larry Louters
6546,"I. ADORE. THIS. MAN. absolutely incredible prof. This class was extremely difficult for me, but he made it bearable. Very willing to meet outside of class and gives almost immediate feedback on tests. Wonderful wonderful person. HIGHLY recommend",5.0,4.0,Larry Louters
6547,"Prof Louters cares a lot about his students. Notes are clear and he gives good examples. Tests are straightforward. Quiz every friday-easy. Didn't use textbook, just Sapling online ($40). If in ENGR, buy the book anyway, you'll need it later. Louters is very helpful outside of class and wants to get to know students. Great guy and great teacher.",5.0,2.0,Larry Louters
6548,Top notch prof at Calvin. One of the best profs at calvin. Explains Chem so well for those who have a limited chem background,4.5,3.0,Larry Louters
6549,Lauters is the best prof i've had at Calvin thus far. He has been teaching chem for 20 or more years yet still remembers what it's like to learn the info for the1st time. this mens he can explain things well &makes sure you understand it throughly. he's very clear about what he expects you to know for tests & cares about his students a lot,4.5,4.0,Larry Louters
6550,"He is fantastic! He cares about what he does, and he really works to make sure everyone is understanding the material. If you go to his office he will help you and make sure you completely understand the material. He also gives good devotions in the morning classes. Textbook is only for homework and while attendance is mandatory, he wont notice",5.0,3.0,Larry Louters
