,text,quality,difficulty,prof_name
296,The worst professor I've had. He does keep the class interested but his lectures are very hard to understand. The exams are very tricky. I regret taking this class after everyone had warned me not to!,1.5,5.0,Joe Loturco
297,No Comments,1.0,5.0,Joe Loturco
298,"MOST RIDICULOUS CLASS I have ever had. Throwing out whole bunch of stuff which were absolutely not suitable for first year engineering students. Never teach a lecture in class. The videos does not help at all. The homework were graded harshly and even sometimes nobody can understand the question. All in all, this class sucks. I hate it so much. ",1.0,5.0,Jon Sticklen
299,"Teaching method is terrible, took programming before so I was well aware of the concepts. His book covers half the class(problem sets mostly), doesn't clearly outline commands, and doesn't have a index. Its a cookie cutter class, and you can learn more from googling and Matlab help.",1.5,3.0,Jon Sticklen
300,not good,1.0,5.0,Jon Sticklen
301,No Comments,1.0,3.0,Jon Sticklen
302,He sucks.The class is terribly hard.,1.0,5.0,Jon Sticklen
303,"Somewhat of a jerk to students that ask questions.  Don't really like the way he teaches, doesn't seem like its worth the money.  However, it is an easy class if you have any computer background, despite his ridiculous grading scale (other people's grade counts for part of yours also).  Bearable, but far from good.",2.0,1.0,Jon Sticklen
304,No Comments,2.0,5.0,Jon Sticklen
305,"truely awful class, too bad for us engineers. not like we go through enough already.",1.0,5.0,Jon Sticklen
306,The class was like a kick in the pants with a steel toe'd boot,2.0,4.0,Jon Sticklen
307,****-IBLE!!!!!! Only Prof. teaching the class though.. brace yourself!,1.0,5.0,Jon Sticklen
308,This guy was terrible. He never explained anything during the lectures. The midterms were ridiculous.,1.0,5.0,Jon Sticklen
309,"Worst class EVER! Uses, ""autograde"" starting halfway through the semester so his 3 question quizzes are impossible to pass. Exam seems straighforward until he grades it..., words questions the most confusing way he can, doesnt try to help you, should not be teaching. MADE ME HATE THIS SEMESTER!",1.0,5.0,Jon Sticklen
310,"This guy was horrible.  If he wasn't screwing up his lectures, he was calling for his TA Tanner for help.  I did well in the class even though I have no knowledge to show for it.",1.0,3.0,Jon Sticklen
311,"Prof was terribly boring during lecture.  Work given to do was absolutly way too much.  Examples given in class were the easiest ones he could find.  Terrible organized.  Class is required for engineering.  Way to go MSU, not like your hurting for money.",1.0,5.0,Jon Sticklen
312,By far my least favorite class. VetMed from Brody at 8am was a waste of time,1.5,3.0,Jon Sticklen
313,Class is boring enough without the lights being dimmed and him talking.,1.5,5.0,Jon Sticklen
314,No Comments,1.0,5.0,Jon Sticklen
315,The course work is has to be the literal terms on the textbook instead of memorization. She doesn't use canvas and her grading that you've tried to do what the instructor said not being fair graded. Don't take her class if you're looking for help in literature when your not a literature person!,2.0,3.0,Rochelle Smith
316,"I am thoroughly disappointed with this course. One of the worst things i can think of for an English teacher to do is to over analyze. I feel like everything is torn apart , not only that but she is my only professor who refuses to use blackboard. Never have I been so upset, my faith in this major has been shaken.",2.0,3.0,Rochelle Smith
317,I am in her class right now and i am just done with everything. She treats you like you are a child and doesn't understand the fundamentals of reading the simplest of stories. She is condescending and just to insane when it comes to literature. Don't take her if you don't want to feel like you are losing brain cells just listening to her voice,1.0,3.0,Rochelle Smith
318,I really did not like this professor! she came off as patronizing and she also refused to use blackboard.,1.0,3.0,Rochelle Smith
319,"She sucks!  Plain and simple. she sucks as a person, as a teacher and at life.  If I had the chance, I'd shove a Shakespeare anthology down her throat.  She is the first, second, and third worst teacher at FSU.  Total pycho w/  Shakespeare.",1.0,5.0,Rochelle Smith
320,"This was the MOST horrible english class ever. Horrible teacher, you should really avoid her!! The classes are completely boring and she is just not a good teacher, take anyone else but her!",1.5,3.0,Rochelle Smith
321,"She is by far the worst teacher on campus. She doesnt teach at all... All we do in class is examples from the textbook but she doesnt explain how to exactly do them. When its time for homework, it is nothing like what we did in class! Soooo you cant do it. Better yet, she wont let us use formula sheets on tests when we use like 15 different formula",1.0,5.0,Cheryl Westen
322,"She likes to make homework due at midnight (the day she teaches it to you). The homework is time consuming and she has awful time management skills. She will teach most everything in the last 5 minutes of class, leaving you confused and frustrated. She gives an unbearable amount of work and I'm a 3.8 honors student...",1.0,4.0,Cheryl Westen
323,"Half way through the semester and I realized that Spector is not the guy I should have taken this course with. For someone who emphasizes that accounting is all about practice, but DOES NOT provide the solutions for assignment problems after the assignments have been graded, I feel he has lost touch of what it is like to be a student. ",1.5,4.0,Stephen Spector
324,"He has good personality and is willing to help you. However, he did not prepare IFRS material and is VERY disorganized. Sometimes he teaches IFRS and yet sometimes it's GAAP..extremely confusing. Does not show effort in making complex material easier to understand. I did not learn much from his 321..might have to redo.. NOT RECOMMENDED for 321",2.0,3.0,Stephen Spector
325,"That's the easiest course to teach. He doesn't have to say anything or provide any lecture notes because the students will do it for him. Do you want to study by using student-version powerpoint slieds? Good luck, then. They are not reliable and vague.",2.0,4.0,Stephen Spector
326,NOT A GOOD PERSON,1.0,4.0,Anne-Marie Ryan
327,"Nit picky, unclear, does not post readings, does not post complete slides, does not provide clear definitions for terms in class, assigns things in-class and never mentions them again or online, is unclear about what mini activities are to be handed in, takes off marks for silly reasons, speaks to students like children, overall terrible instructor",2.0,3.0,Anne-Marie Ryan
328,"What an unbelievable waste of everybody's time.  This class was essentially like somebody dumping the contents of a filing cabinet on the ground and calling it a course, except the filing cabinet was full of useless superficial buzz words with no real content.  Poor clarity and organisation.  Ridiculous final exam.  Not science.  An utter failure.",1.5,1.0,Anne-Marie Ryan
329,The only grades are tests. His lectures are so long and boring. He gets off topic on them a lot and tells so many personal stories that it is hard to stay interested. Quizlet saved me after I realized most of the questions were on there.,1.0,5.0,Myron Glassman
330,"This class was SO time consuming. He has lecture videos that are hours and hours and hours long. Modules take 4-5 hours. He makes terrible joke, talks about ice cream incessantly, once said ""go ahead"" 105 times in one module. I counted. I absolutely hated this class and you should not take it. Very test heavy so if you don't test well, stay away.",1.0,3.0,Myron Glassman
331,The class is laid out for you in the syllabus. He drops your lowest test grade which saved me. There are plenty of Quizlets to help you study which were really helpful instead of watching the video lectures over and over. Overall it is not the hardest class I have ever taken.,2.0,4.0,Myron Glassman
332,Hes horrible,1.0,1.0,Myron Glassman
333,"The class is not hard. It does require hours of studying, which he does state in the syllabus. The worse part about this class is listening to the lectures. They are very long and drawn out and waste a lot of unnecessary time. You MUST listen to the lecttures to pass. 5 test and 1 ""research"" assignment. Graded out of best 4 test.",1.0,3.0,Myron Glassman
334,"Received my first final F ever because of this class. You only have 6 grades total throughout the semester, the professor will not help you at all, and his tests are all based on his story telling throughout the lectures and/or are opinion based question. DO NOT TAKE THIS CLASS WITH THIS PROFESSOR!",1.0,5.0,Myron Glassman
335,"This professor is absolutely horrible. Your grade is purely based on tests and one research assignment that is only worth 20 points. His lecture videos are obnoxiously long and boring. His tests are extremely hard, and I wouldnt even bother asking him for advice to do good in his class because he will respond with a smart answer. Take anyone else!!",1.0,5.0,Myron Glassman
336,"The only reason I'm passing this class is due to studying with quizlet and studyblue. Prof. Glassman is NOT a good professor, his video lectures are long and boring, and his tests are only over the stories he tells during them. There is some extra credit and the 20 article summaries are ridiculous and 4% of the final grade. 10/10 not recommended",1.0,3.0,Myron Glassman
337,"This class was a NIGHTMARE. She posted ""slides"" online with blanks for all the relevant information which was ultimately pointless. She pays someone to grade her exams and papers, and that person is BRUTAL. Also, the grader and Durrant CLEARLY have different expectations for the students which is a really bad surprise to realize as a student. AVOID",1.0,4.0,Joan Durrant
338,Seems like a nice person but she sucked at going over the content of the course. You have to read the textbook REALLY well to do good. On the exams she likes to pick all the information that has nothing to do with the main topics themselves. On our final exam (in a class of 100) only 8 people got over 80% and  27 got LESS than 50%,1.0,4.0,Joan Durrant
339,"She seemed very nice to begin with, but as the course went on she seemed to lack interest in us students. The tests were hard and often had an average of D. Students who took the course as a GPA booster were shocked at their low marks. She rarely had answers for the questions posed in class. I was highly disappointed.",1.5,4.0,Joan Durrant
340,"Joan was great until we got our first assignments back. After they were returned she all of a sudden had all these expectations she didn't tell us about. She doesn't look over assignments either, she directs you to the grader and takes no interest herself. Even when the discrepency was pointed out she refused to acknowledge the injustice.",1.0,2.0,Joan Durrant
341,"Worst class I've ever taken. She doesn't care about the students at all. She puts things on the tests that weren't even in the lectures or study guides. She is insanely rude if you don't know something she expects you to know. She said ""If you don't know how to do #7, you deserve to fail this class."" What teacher says that?? Makes many mistakes too",1.0,5.0,Betty Wong
342,Ive never rated a professor before until now. Professor Wong is very disorganized and makes many mistakes during class. She makes many mistakes and the students always have to correct her when shes lecturing. She is also very rude and snarky to students when you dont understand the content. Also note she does not give extra credit. Absolute hell,1.0,4.0,Betty Wong
343,very tough grader and so much homework. If you take her class make sure to only take this one and no other class because if you work and go to school you will not pass. She makes you feel dumb for asking questions that she thinks you should already know. Her test are way harder than any test Ive ever taken. Good luck.,1.0,5.0,Betty Wong
344,"If you are going to pursue a Ph.D in mathematics, computer science, engineering, and you scored a 5 on the AP Calculus exam, then you will pass. For the average person, don't take her class. She will ruin your transfer GPA to a UC. She goes too fast and does not explain concepts. Insanely hard tests and homework. She does not curve.",1.0,5.0,Betty Wong
345,"bad idea, turn around while you still can.",2.0,5.0,Betty Wong
346,"I did not enjoy Dr. Wong's class one bit. I found her to be condescending, confusing, tough and unapproachable- all things that you don't want in a difficult class. She often (everyday) got confused during her own lecture and couldn't complete the problems SHE put on the board. Student's often had to help her solve the problems! Do not recommend.",2.0,4.0,Betty Wong
347,"Maybe it's because I didn't study hard, but I do not like her, she doesn't cares about students too much, and she always get lost what she is talking in class, sometimes couldn't find an answer. She is a mean teacher.",1.5,5.0,Betty Wong
348,"Nice lady, but she is pretty condescending when you ask questions. Quizzes are really simple- based off homework questions. Now, for the exams. There's not enough time to complete the SUPER INTENSE problems. I usually have enough time to double check my work on exams, but I didn't even have time to run through the exam once! I do not recommend.",2.0,5.0,Betty Wong
349,DO NOT TAKE HER she is HORRIBLE she doesnt know how to teach she gets stuck in most of the problems and tells you try it at home. Not recommended at all. She gives the hardest exam that i am 100% sure she doesnt know how to solve them herself.,1.5,5.0,Betty Wong
350,"Who are those people that write that she is patient and what do they smoke? I had an A in Math 2, (I am an A student overall, smart), but Wong is not a good teacher, period. Impatient when you ask her questions, expects you to basically know calculus already and her exams are much harder than the homework or text book probs. Do not take.",2.0,5.0,Betty Wong
351,"class was a pain but I passed with a B, good luck you will need it",1.0,5.0,Betty Wong
352,"Learned a lot from the class. Nothing against the professor and maybe its me. The level of work on a weekly basis is way more than 3 hours. Definitely not a class for people that have a full time job and other responsibilities. No time to even double check your work on test. Needs to be take alone. Test questions do not reflect HW, or preparation.",1.0,3.0,Kent Ragan
353,"Study and you will still fail, this class should be for financial majors not undergrad business level students.",1.0,5.0,Kent Ragan
354,"I have struggled with math-related courses my entire life, but this one took the cake. Ragan is extremely condescending and his course is impossible if you have the same problems with math that I do. The tests resemble the homework 0% and a cheat sheet on the tests won't save you.",1.0,5.0,Kent Ragan
355,"With this online class you just watch videos and go through the content online, there isn't much need for the hard copy work book. Ragan seems uncaring and inflexible when it comes to working with online students with busy circumstances. You can pass and get an A, but you have to put in a lot of time and work.",1.0,4.0,Kent Ragan
356,"Ragan is not considerate at all, does not help when you have questions. Tests are way different than  homework and quizzes.",1.0,5.0,Kent Ragan
357,Do not take this professor. Almost like he wants you to fail. Very hard class. Expect to teach yourself,1.0,5.0,Kent Ragan
358,"ABSOLUTELY THE WORST professor ever. He is not caring, has a chip on his shoulder, and has zero respect for students. And to think he is the department head... disgraceful. I went to him several times about scheduling around a family emergency and he WOULD NOT work with me. Treats his class like its the only thing we have going on in our lives.",1.0,4.0,Kent Ragan
359,Mrs. Zipf is mediocre at best. Her tests are unnecessarily difficult despite being open note and you have to read A LOT. Her quizzes from the textbook are easy though. Her assignments are long and not clear on how to complete them. Her lectures are boring and her PowerPoints are useless. She is impossible to get in touch with. I do not recommend.,2.0,4.0,Karin Zipf
360,"I love history, but this class made me hate history. I dreaded coming to this class, she treats her students like they're in middle school and is hella condescending. Everythings open book but her tests are all super hard and it doesn't help having notes. Her lectures are also irrelevant. The final is a group project that makes absolutely no sense.",1.0,4.0,Karin Zipf
361,"Worse teacher I ever had. Like seriously, I really had to drop this class. A lot of people was unaware of these quizzes that we were suppose to be taking because she wasn't announcing whenever we had one , so a lot of people received zeros for them because she didn't let us make them up. Even though her tests are open book they are still not easy.",1.0,5.0,Karin Zipf
362,Talking lectures.  Requires you to take notes. Doesn't give out notes or PowerPoint. Text quizzes.  Blackboard online exams. Mapping group project.  Really nice TA.,2.0,4.0,Karin Zipf
363,"Professor Zipf is a very nice woman, but her classes are terrible. She is a verbal teacher and there are no power-points. Her blackboard exams are really hard. A lot of the people n my class hardly passed. One good thing was, at the end of the grading period she changed around her grading % to make everyone have a higher grade.",1.0,4.0,Karin Zipf
364,"Dr. Zipf seems like she would be fun to hang out with outside of class, but her lectures are monotonous and long and the few quizzes that count for most of your grade are questions that are unrelated to class info and have very vague answers that will end up biting you big time if you happen to choose wrong. Take another prof if you have the choice",2.0,3.0,Karin Zipf
365,The only upside is her final is a group project. This professor barely knows what shes doing.,1.0,4.0,Karin Zipf
366,"Very feminist and PC, but knows her stuff.",2.0,4.0,Karin Zipf
367,"She's extremely smart but her lectures are all over the place, the online homework has nothing to do with the exams, and the exams are truly the worst thing in the entire world. Don't take this class if you aren't prepared to fail.",1.0,5.0,Karin Zipf
368,Her lectures are solely talking which is very hard to follow along with. 10 online Pearson quizzes which are easy. 3 timed blackboard quizzes which are tough and mainly the going to the source book which is very hard to understand. Final is a group project story map. I would not recommend her.,2.0,4.0,Karin Zipf
369,"Not quality. She is random during her lectures, and the online assignments do not match up at all with what she says in class. She does give out study guides for tests though which is helpful. I recommend not taking any notes at her lectures, just make sure you do the online stuff. The final is a group project that sucks.",2.0,4.0,Karin Zipf
370,"Let's put it this way; the first two days of class she told us about her trip to OBX and showed a powerpoint of the wildlife. Then another couple of days she decided to bring in her violin, play it and sing. She gives you VERY hard tests that are graduate level because she is a graduate level professor. She should not be teaching HIST 1050 at all.",1.0,5.0,Karin Zipf
371,"Tomasi struggles with simplifying his teaching styles for a 100 level class. His exams are extremely difficult and he does not provide a study guides. Lectures are long and boring, I find him very monotoned. He does offer extra credit throughout the semester because if he didn't all his students would fail. Class average on tests were in the 60s.",1.0,5.0,Thomas Tomasi
372,"Do not take this class with him. He will turn what should be a welcoming and friendly environment into one filled with backhanded jabs and personal attacks. He will assign you roles without informing you, and overall has no idea how to manage a classroom or stay on topic. If you only care about an A, and not about your sanity, take him. But, don't.",1.0,4.0,Thomas Tomasi
373,"Really great guy, but not a great professor. He uses TopHat every day in class, so fair warning if you don't want to pay a lot of money for this class, I'd take it online. We never used the textbook, and a lot of the information he gave us wasn't on the test. There's really no way to prepare for his tests.",2.0,4.0,Thomas Tomasi
374,Do yourself a favor and don't take this class. His lectures are boring and reads right off the slides. Whenever he decides to explain stuff he overcomplicates it so it doesn't make any sense. Every week you have an online quiz and assignment. Tests are ridiculously hard and not based off of the notes so you can't even study. I hated this class lol,1.0,4.0,Thomas Tomasi
375,"TomTom is a massive goober. He loves bats. He lets you download an app instead of buying a scam clicker. His lectures are pretty boring and a little hard to follow if aren't a science person. He's not great with feedback -- if you're struggling, I'd just ask someone else in class. Annoying, superfluous writing assignments and tough tests.",2.0,3.0,Thomas Tomasi
376,"I literally had to drop this class mid semester because I was doing so horribly. DO NOT take him. Hes knowledgeable about the subject, he just cant teach it and his tests dont make sense.",1.0,5.0,Thomas Tomasi
377,"DO NOT TAKE THIS PROFESSOR WITH ANY CLASS!!!!! He is literally the worse professor at Missouri State. He goes way too fast with lectures, makes no sense when teaching, sucks at helping students with questions, doesn't respond helpful in emails, and overall just is awful. His exams are hard to study for and HE IS SO AWFUL!!!!",1.0,5.0,Thomas Tomasi
378,This professor was probably one of the worst ones I have ever had. His lectures do not help you in the slightest and you can get more out of reading the book. There are no study material so good luck on the tests. The highest grade I ever got was a 76% and I studied weeks prior. Half the information on the test wasn't given anywhere. dont recommend,1.0,4.0,Thomas Tomasi
379,Too lecture heavy. Classes are boring and hard to keep focus in. Homework is not too bad but the test are extremely difficult. Would not take again,2.0,4.0,Tom Tolin
380,He is extremely lecture heavy and very opinionated. He often brought politics into class discussions randomly and went on tangents. The HW was easy but the exams were difficult. Our class average for the first exam was a 66% and he said he was pleased with this score (online). The prior semester mean score was a 68% (in-person). I did not like him.,1.0,4.0,Tom Tolin
381,"If you wan't to pass this class do not miss a single lecture and be sure to pay attention. Also, don't take his 8am class, because his lectures are boring and they'll make you want to fall asleep",2.0,4.0,Tom Tolin
382,"Tests are very difficult, he uses a lot of jargon that's hard to understand as just a first year business student. He's very knowledgeable but difficult to keep up with. There is no homework aside from a couple excel projects which makes tests kill your grade. Very difficult class if not familiar with economics.",2.0,4.0,Tom Tolin
383,Good Guy Mediocre Professor. I dropped the class and I stand by my decision. Nice guy but it didn't work out,2.0,4.0,Tom Tolin
384,"This is the second time I was forced into taken this professor. He is probably the hardest professor on campus to date. I have never had someone grade so harsh before. Paragraphs on paragraphs of explaining for every test and if you do not use his ""lingo/ notation"" you might as well accept nothing above a C-. Never take him",2.0,5.0,Tom Tolin
385,I told hm that I was having trouble on test and he seemed to ignore me. Then when it got more later in the year it became a problem what is going to end up happening is I am going to withdraw from Chem. Although he is a good person.As a Chemistry teacher I would rather study from a book than him.,1.5,3.0,Timmothy McNeese
386,thinks he knows more than he does...and goes really fast,1.0,5.0,Timmothy McNeese
387,"Doesn't feel like an Econ class, doesn't feel like an Econ professor. Grades consist of 26 page scientific research paper based on assigned reading of 5 of the most boring books I have read, a 20 minute project based on a single concept dealing with agriculture, and then attendance. He rambles over the hour and a half every single class.",1.0,1.0,Thomas Degregori
388,"For the semester I took his class, the prof was out of the country, making this an ind study.  Grade was entirely based on writing 3 papers from 5 books (2 of which he wrote).  Very time consuming, and the prof is little help.  In the end, I received a good grade, but would only recommend him if you are a strong writer and self motivated.",1.5,4.0,Thomas Degregori
389,"Outsourced part of his teaching to some PHD students in what turned into an EXTREMELY disorganized, ill-explained project. We were supposed to complete an assignment on a wiki which was inaccessible almost the entire week we had to complete the assignment. Emails sent to the class were not sent to everyone",1.5,1.0,John Hale
390,I told him that I was nervious about an up coming test.  He responded that I shouldn't worry because there will be more tests(2 more total).  That I should go ask the TA any questions concerning the material.,2.0,4.0,John Hale
391,"his lecture is boring, just read the text book and the test comes out from it. No the best cs teacher ...",2.0,3.0,John Hale
392,No Comments,1.0,3.0,Nick Mai
393,No Comments,1.5,3.0,Nick Mai
394,"Dr. Keilson has lots of knowledge to share but rarely takes the initiative to do so. When online classes started, she stopped lecturing and we were stuck with powerpoints and no ability to ask questions. She's respectable but also incredibly lazy.",1.0,2.0,Suzanne Keilson
395,If you're in need of extra time to catch up on your favorite TV show that you missed this lecture is a perf time to do just that! I think I may have learned more about engineering from watching those cartoons were the houses have faces and dance around. The majority of your grade is in essays so I hope you like writing (not necessarily abt eng),2.0,1.0,Suzanne Keilson
396,You learn nothing about engineering. It was all about God and ethics. Do not take if you want to learn about engineering. I learned more about engineering from the Saturday cartoons.,1.0,1.0,Suzanne Keilson
397,"This class was a joke! If you want to watch Netflix or have a conversation with someone across the room with Keilson standing in between you, go ahead have the convo she will not do anything. Essays on everything. All the essays were pointless AND 5 pages. But don't worry you can submit things as late as you want and you will still get an A.",1.0,1.0,Suzanne Keilson
398,This class was the completely opposite of what I was expecting when I enrolled in the Alpha program. I wish I took another class instead of this one because at the end of the semester nothing she taught was relevant. The plus of this class is that every thursday she buys pizza for the class which is a nice treat.,2.0,1.0,Suzanne Keilson
399,"He is a terrible professor. He is strict with grading, and does not care if you have ongoing circumstances in your life that may keep you from attending class properly.",1.0,5.0,James Flynn
400,"Dr. Flynn is quite LITERALLY one of the, if not the worst teacher I've ever had. He does not care about his students or their well-beings especially during a pandemic. He is rude, arrogant, belittling, and overall terrible. I'm truly sorry for whoever has to take his class. He will grade you work for grammar instead of content. DO. NOT. TAKE. 0/100",1.0,5.0,James Flynn
401,"The worst teacher I've ever had, second to one of my high school math teachers. He's terrible and I absolutely wouldn't recommend anyone take him. He doesn't care about the hard work and effort put into student's papers, every test being a 10 page paper is stupid, and if you don't explain your explanations that at least 5-10 times, he'll fail you.",1.0,5.0,James Flynn
402,"I have never taken a class with a professor who is so inconsiderate to his students. Grades essays harder than AP Essays (trust me, I took AP Literature in high school, this guy is worse!). For a 102 level class, the work load is ridiculous and he worries about citing sources correctly more than the content of the paper. Never take this clown.",1.0,5.0,James Flynn
403,"Doesn't grade on content, really only grades on grammar which makes no sense. Would definitely not recommend",1.0,4.0,James Flynn
404,"Flynn assumes his students are both hard of hearing and mentally challenged, so he speaks with a snail's pace, often stopping to slowly spell out common words for our ""convenience."" He is more concerned with proper citation and regurgitation of his exact words on assignments than the actual content that students put in. DO NOT TAKE THIS CLASS.",1.0,5.0,James Flynn
405,"Whatever you do, avoid this professor. I am a 4.0 GPA student and couldnt get my grades up for this course which led me to withdraw. Before taking this course, I read these reviews and gave it the benefit of the doubt. WORST MISTAKE EVER. So many students are failing or struggling and he obviously doesn't think he has something to do with the issue",1.0,5.0,James Flynn
406,Do not take this course. I am a pretty average student A/B and I am STRUGGLING in this course. I am a nursing student and need a C+ to stay in the program and this may be the most difficult course I have taken. Not recommended unless you want to hurt your GPA. He is never satisfied with papers and writes on every paper that citation is not correct.,1.0,5.0,James Flynn
407,"He doesnt care about what you can't understand, does not teach clearly, takes points off for the smallest errors. when you understand the general concept of a question in an essay he'll still end up failing you. Does not budge to help students, does not adapt to covid environment. Does not care to help students succeed by any means.",1.0,5.0,James Flynn
408,"I have been a disciplined student for my whole academic career. Attaining Honors every quarter in highschool and Deans list in college. Never have I ever experienced this. Mind u, this is a 101 level class, and he quite literally is grading like its grad school. Dont take this class if ur life depended. If u dont regurgitate his word u willfail",1.0,5.0,James Flynn
409,He is a very tough grader. He expects you to know a lot about philosophy and be able to critically think even though you have never taken the class before. He is very stubborn so if you disagree with a grade that you got hell tell you to just do better on the next assignment. Worst Professor Ive have had hands down.,1.0,4.0,James Flynn
410,"He wanted word for word what he said for tests papers. If you miss a class, you might as well kiss a good grade goodbye.",1.0,4.0,James Flynn
411,Worst professor at the Univeristy. Complete opposite of what a professor ought to be.,1.0,4.0,James Flynn
412,He is horrible. I have never had a professor like him before in my life. If you dont agree with him you will not do well on his assignments. It was an online class and he required 4 8-10 page papers that I worked very hard on for 70s on. Do not take him at any cost. If youre reading this and thinking oh its fine Ill just do the work youll fail,1.0,5.0,James Flynn
413,Never miss class or sleep in class. always be in class and take notes and ask questions the only way to take notes is copy what he says especially if he writes it on the board his test are all short answer and essay.,2.0,5.0,James Flynn
414,"He is the most INCONSIDERATE person, not just professor, I have met in my life. A job of a professor is to help a student learn something new. But he doesn't care about the students at all. Get a low grade on one assignment, and there is no chance to redo it. Missed ONE citation, will drop you grade to B+. Don't take him.",1.0,5.0,James Flynn
415,Sorisio is one of the worst professors I've ever had. This is a 100-level course and she grades papers like we're all English majors. She's annoying and rude. Would not take her again.,1.0,4.0,Carolyn Sorisio
416,"I took psych 101 as an elective and have regretted not dropping the class when I could. She gives you 20 mins to complete a 30 question quiz each chapter, it wouldn't be bad if the questions weren't scenarios that you had to read the questions carefully, its next near impossible to complete. her direction in every aspect of the class is vague.",1.0,4.0,Rhonda Snow
417,This is hands down the worst professor I have ever had. I have learnt nothing from her. If you send her an email DONT EXPECT A RESPONSE.,1.0,5.0,Rhonda Snow
418,"Doesnt respond to email, and is so rude to students. Its like she expects us to know everything already.",1.0,3.0,Rhonda Snow
419,I wish I never took this class or knew who Snow was. I am convinced that any good rating on here was written by Snow. Tests on small details and semantics despite saying she won't. Not enough time given for questions on feedback. Reluctant to listen to students' feedback and give straightforward answers to concerns. Doesn't answer emails.,1.0,5.0,Rhonda Snow
420,"The material is easy to understand. BUT, she is WAY too tough when marking the group presentation. I spent hours and days on that project. Even made improvements after getting feedback from her. She gave me a C. The project is worth 40% of our grade. I am in my third year and am a straight A student. Trust me, don't take her course.",1.0,2.0,Rhonda Snow
421,I took her class for PSYCH-101 in the UFV Online period were COVID-19 forced everyone to go to Online Classes. Snow doesn't respond to emails (It's been 4 weeks since I have gotten a response). She pretty much posted all content at the beginning and left all the students to figure out the content themselves through the textbook. Do not take PSYC.,1.0,5.0,Rhonda Snow
422,"Please, please, please listen to these comments. At least 2 - 4 chapters of textbook reading required per week, as well as 2 - 4 academic articles, then a 40 slide lecture on top of that (if not 2). That is ONE week. Gave us 3 separate exams as part of ONE midterm.. Ridiculous amount of workload! Save yourselves and avoid this prof at all costs!",1.0,4.0,Rhonda Snow
423,"Too much work, zero clarification, Racist and biased to an extent that can't be clarified easily. Her announcements sounds like as if she is doing a favor on her students and this is WORST class I have ever taken. Her email replies are 4 days late and I can write a book on how you shouldn't take this class but nvm! can't believe I wrote this.",1.0,4.0,Rhonda Snow
424,"horrible. awful. so rude and so inconsiderate. would never take her again or recommend her to my worst enemy. This is my first year of university, and its even harder and more confusing than it shouldve been due to it being online. she is the least understanding person ever. dont even try to ask for help because there is NO POINT. would give 0/5",1.0,4.0,Rhonda Snow
425,"Took this Summer 2020 online due to COVID (keep in mind) and professor was absent most of the course. Instructed us to complete group projects & discussions on every chapter of the textbook, thus teaching ourselves the course. This and pre-set reading quizzes on Connect with the text was all we did. Feedback & updates were next to nonexistent.",1.0,2.0,Rhonda Snow
426,"Rhonda is not the most organized prof. Also, her lectures are already pre-made before the semester starts and it's your job to read them before the midterm. There are weekly class discussions. Each week, a group of students present their project and everyone discusses for a week. She is not an easy marker so pay attention to her requirements.",2.0,2.0,Rhonda Snow
427,"She is not organized and because of that, I missed articles that were on the exam. Would not recommend her, especially for online.",1.0,4.0,Rhonda Snow
428,Horrible experience with this class. Notes made little to no sense. The attempt at study guide for the test just made everything more confusing. If you are truly dedicated to this study&are willing to put in the extra effort of making everything make sense then go for it. If you are just kinda interested&have less self-discipline then steer clear.,2.0,5.0,Rhonda Snow
429,"Hands down the worst experience I have ever had with a professor. I have never felt unsupported by a teacher before but I think that is the best way to explain her teaching styles. Also, don't bother emailing her she will respond late and rudely.",1.0,4.0,Rhonda Snow
430,"Rhonda does not make my online experience that easy at all. I have 2 classes with her. She has very strange online exams, and she doesn't help prepare you for them at all. I would not recommend taking classes with this prof if you don't need to. Its just added stress in an already stressful time.",1.0,4.0,Rhonda Snow
431,"Taking all three online PSYC 351, 355, and 360 with her right now. Her test questions ask for details that many would consider unimportant, and the study questions she gives out is useless because hardly any test questions are based on them (even when she said they are). Do not take her, don't take the chance. It is not worth the faster graduation",1.0,4.0,Rhonda Snow
432,Will NOT take again. I just missed her midterm for Psych 351 (Child Psych). I'm a student with accommodations and I required a time extension for her exam. I emailed her several days prior to the exam to remind her and I wasn't guaranteed my accommodation. Emailed 3 the day of the exam... NO Response. Need Accommodations? DO NOT TAKE RHONA SNOW!,1.0,4.0,Rhonda Snow
433,"she's so hilarious when she required too many papers and heavy test. her guideline wasn't clear, I didn't know which ones was reliable textbook. the test's instruction was confused, she gave the MCQ sheet at the beginning of the test, later on when you finished the MCQs and thought you've done with the test, then she gave you the essay paper",1.0,4.0,Rhonda Snow
434,"Getting a straight answer from the man is impossible. He talks in circles. Grades are erratic, bordering on random.",1.5,4.0,Leigh Atkinson
435,"Funny guy, but this is the first math class that I've ever really struggled understanding the material.  He just flies through material and doesn't explain things well.  But not to worry - grading is very laid back.  Attendance not mandatory and don't have to turn in homework.  So overall....not a terrible experience but not the best at teaching.",2.0,2.0,Leigh Atkinson
436,"Atkinson is quite a character. He's an oddball for sure, but he makes class entertaining and worthwhile. I found it hard to follow his style of teaching, but I still managed to learn a lot. His tests are hard, but don't let that discourage you b/c he is a VERY lenient grader. I think he just likes to challenge his students. Highly recommended.",2.0,3.0,Leigh Atkinson
