text,label
Professor Mattson is a great professor. He's really nice and helpful. Just make sure you do your blogposts on time and you'll be golden. I enjoyed his class and met awesome people.,1
"Great instructor! Great stories from a public defender that are a learning experience. Make sure to attend class since all test material will be from lectures, no need to purchase textbook unless you want to. Best instructor and would recommend his class to all those that want to learn Criminal Law.A GREAT TEACHER, wish more were like you...",1
"Jill is probably the most favorite teacher Ive ever had in my life. Knows how to teach exceptionally well and doesnt stop until you really have your skills down. Kind, witty, smart, relatable, caring. Made us very comfortable and gave us a break from the regular nursing program hell! Wonderful.",1
"I took Dr. Ratner for as many classes as I could, and also requested him as my advisor.  His lectures are structured and his notes are easy to read and concise.  If you pay attention and actively participate you should not have a problem.  If you actually want to learn, I would take his classes.",1
Excellent teacher!,1
This class was probably the worst class I have taken at CSUSB.,0
"Taking an online class with Jennie was a bit difficult. She only held office hours one day a week for 2 hours. Although, if you asked for help she would give it to you. She understands that life happens and is easy to work with. She does make you write a lot for tests and homework, but in the end it helps you understand it better than before.",1
"Every time I emailed her, she would take forever and then answer with not helpful information. Literally reads over the power-points and doesnt explain much. Youre pretty much on your own unless you study with a group.",0
Easy going professor. He never gives back your grades or post on Bb. Might seem like an easy A but must keep track of your grade by urself. If not you will get something different from what you think u will get. If u really want to learn spanish not a good choice. Everything mostly take home but make sure to ask what u get!! Be on top of ur grades.,0
"Love her style of teaching. She really cares about her students and tries to make difficult material easy to understand. She wants the class to be fun, and enjoyable, but not an easy ride. Quiz questions come directly from lecture and outlines and test questions come directly from quizzes. Just do your work and you'll be fine.",1
No Comments,0
she expects too much from an online HISTORY class. like girl it's an 8 week course and you want us to put 4 sources in a discussion... bye. dont take her if u can help it,0
Wonderful prof. You will learn a lot if you pay attention. Most of the teaching comes through real world examples. I graduated 3 years ago and he still helps me out from time to time.,1
Gets ready to study hard. If you missed assignments no chance to cover up its done. work hard get good grade else end up with D or C.,1
She did not only teach me what is good in life but also inspired me to do good in life. She is a great professor and a good human being. She contributed heavily to build my life.,1
"He is laid back and if you do the work he assigns to the best of your ability, you will do well. I will be taking more of his classes in the future!",1
"ABSOLUTE BEST PROFESSOR! He is the nicest person, very interested in literature, and cares for his students. He is funny and very intelligent. As long as you try, you will do very well!",1
"Ruder was an okay teacher. My one complaint is that he graded the 2nd half of our project the day that the 3rd part was due, which was not helpful at all. It's like a teacher handing back your rough draft the day the final one is due, and then complaining later that you didn't make any corrections. He is a good teacher, just needs to grade better.",0
"She's a great person don't get me wrong, funny and super nice. But her lectures, she just reads of the powerpoint and her examples do not go in-depth. Her exams are so so so hard in comparison to her lectures. Read the book and know everything in detail before the exam. ",1
Great teacher! Very helpful. If you study the notes you'll ace the test. Don't need to even look in the book or read the chapters to ace exams. Start studying early for Lab Final. Would take a class from him again. Has funny comments during lectures,1
LOVE!!!!! ,1
"I have heard goo things about this professor, but please DO NOT TAKE if you are taking him online. He has no clue how to run and online class and we never meet. We doesn't add any assignment to the D2L calendar, so its a fun game of guess when the next assignment is due, at to top it off he take of 50 POINTS for one day late.",0
"Awesome class, glad I got the chance to meet her.",1
Pretty solid professor for Systems Analysis. Overall the class isn't too difficult. The first half of the semester is pretty frontloaded with a lot of work but it's so you can work on your final project. Would take again.,1
"Interesting topics but not worth it honestly. She is very passionate but lectures the WHOLE time, readings everyday, and only 2-3 tests with a good amount of papers.",0
Shes a great teacher. She teacher very good and grade pretty fair and gives you a lot of feed back. Very professional as well.,1
"This guy is useless. I took his online class and he never helped you and was a real jerk. He felt as if he was invincible when speaking over e-mail. Oh well, what else do you expect when a coach teaches?",0
Not so sure if the class (Moral choices) is just easy. We just do discussions and presentations. Homework once a week. Only midterm and final. Open book only for midterm. Just talk and discuss for most of the class. Can be boring and sleepy sometimes but discussions are so fun. Phones are totally restricted in his class***,1
Great teacher. She doesn't ask for a lot but she is really big on APA. We had a lot of group projects which is pretty cool. She is very understanding and easy to work with.,1
Just had her for health care ethics- one of my new favorite professors at loyola. she knows what she's talking about and easily one of the best lecturers at loyola....take her- it's such a great class!!,1
"Great speaker. Encourages participation and has 3 group assignments. Choose group wisely - they are with you all semester. Make sure to take notes during class reading assignments (Jager, Clear Blue, ect) because they are used on the exam. Easy professor to talk to and ask for help. Bonus - he is pretty cute and has an awesome German accent.",1
"I love Professor Washburn. I could listen to her lectures all day. She always talks about her family, and boyfriend in the context of the material, which really helps make sense of what she is teaching. She is super friendly and warm. She is will always help you in office hours if you are struggling with anything. Take her. You won't regret it!",1
"I really love Prof Reisinger. This class (Voices in Global Health) was not great, but Prof Reisinger did her best to make it better. I strongly recommend open communication with her, because she is willing to meet outside of class and give clear feedback, but you have to seek it out.",1
"Professor Ratner's class is beyond dull. He stands in front of the class and reads off the slides the entire lecture. 3 exams and 1 project. No room for error. His ""curves"" are points reimbursed for mistakes that he made on the exam. He's also pretty inconsiderate, he doesn't care about your situation unless you provide hard proof. Dont recommend.",0
"At first, I dreaded taking this class due to many of the negative ratemyprofessor posts. As it turned out, she was a very understanding and helpful professor -- one of the best I have had at WPU. Yes, you have to read and think critically about the text, but this is college -- that's what is expected of you!",1
"VERY awesome and kind professor. He teaches well, teaches a lot but his exams are ALWAYS what's taught in the class. He reviewed every exam we took the day before the exam and including the final. Final was WAY too hard in my opinion but he will work with the class. If a test is too difficult he will eliminate one question or count as extra credit.",1
"Very easy to take --- tests are not difficult, and the research papers are a piece of cake.",1
"Don't take him for math! He's a computer teacher, not algebra, and he can't explain anything. Despite this he was very nice, made lots of beer jokes, and tried to help as much as possible. He was just not meant to teach math. Only take this if you need math courses beyond it or remember a LOT from high school algebra, otherwise take MATH127. l",0
"First off Chemistry has never been my subject, but taking Dr. Perkins was the best decision I made! He made Chemistry super fun! I never made below a B taking him! Few chapter quizzes, which are open note! 4 test and 1 optional final. His lectures are amazing! He works out problems by hand, so if you're a visual learner he is your best choice!",1
Assigns homework and goes over one little thing and proceeds to talk about it the entire class. I've had to miss a couple classes due to death in my family and she got annoyed with me. I tried emailing her three times and she never read or responded. I even showed up to her office hours and she wasn't there. Safe to say I'm nervous about passing.,0
"In three years at this school as a science major, I've found there are only a handful of good science teachers here. Gerritsen is definitely one. Gives short lectures before lab on the science that we're doing and 90% of the time I didn't understand from class, and after his mini-lecture, I do. My grade would be so much better if he taught lectures",1
"I'm an older returning student, Dr. Turkovic is a gem of an instructor, you will know where you are at grade wise throughout the whole semester, gives extra credit.",1
"He purposely leaves out content in the slides so that you have to go to class. No participation grades. Interesting subject, uninteresting professor.",0
Too much emphasis on group projects. Unclear presentations. Power point after power point.,0
"It's one of those classes where it's supposedly an easy class, but it just isn't. She makes the assignments much more difficult than they actually are, and the instructions are never clear. She's a nice person, she just isn't clear at all which makes her class difficult.",0
"While I don't think I would take the class again just because I wasn't interested in the material, Dr. Ramey is a very understanding and does not try to make his class any harder than it needs to be. You won't have to study very hard for tests if you just show up to class and take the review quizzes.",1
"As head of the GW math department, one would expect a professor who is knowledgeable about Linear Alg and able to help students learn Linear Alg. Half the class dropped after the first midterm, and the professor did not curve the class at all. Professor failed to discuss the fundamental theorem of linear algebra. Save yourself the mental headache.",0
"great professor, takes attendance daily , not a lot of homework the practice test is really helpful  participation is encouraged but not mandatory ",1
"Dr. Evans is one of the kindest professors there is. His classes are not the easiest thing in the world and he expects critical thought, so it can be intimidating, but if you communicate with him and create a relationship he will help you. He is very kind and understanding and facilitates great discussion. Best poli sci prof!",1
"You can tell he really loves teaching and it's refreshing and interesting to hear about his life's work. Very accommodating, MUST read or you won't pass. 3 reading quizzes, midterm, final, and a term paper. Highly recommend this professor!",1
"Good guy, know's his stuff, successfully engages individuals in class concepts and conversations.",1
"Outstanding professor!  I have learned so much from him and taken so much away from his classes.  If you pay attention to  his lectures and read the majority of the reading packets/text you will receive an A.  He may go on tangents quite often, but he is one of the best professors I ever had!",1
Taking his online intermediate algebra class is doable even while working full-time. He creates videos which give you the basics and book he uses it helpful. Also forums where students help either is really awesome. I would take him again. Final in person exam you can bring your own 1 page notes. Problems resembled Homework.,1
"Terrible course structure, so disorganized, still shaping the course so prepare for challenges. Nice guy but poor lecturer, EXTREMELY UNCLEAR, treats students like we're writing our PhD thesis, tons of work for small 2-5% grades, 5 blog posts/3 papers/2 presentations/2 reports, the list goes on.... lectures are a waste of time'",0
10/10 would take again. Microsoft god!!!,1
Great!,1
"Really great technically, not so good conceptually.  Wonderful person and really cares about the students/department.  She also has a lot of connections to the outside printmaking world.",1
"She was great! took both of her online classes Anthro 1 and 2 and I love them, especially 1. She cares about her students and is very nice and understanding. Loved everything about the class.",1
He is a wonderful person but as a teacher he is not as good. He gives a lot of notes so be ready to write. His only grades is tests. Although he drops one they are all very hard. He gives study guides and tells you what to study for but most the time what he tells you study is only a few questions where as what he says not to study is all over it.,0
Dr. Beckman clearly has passion for his subject matter and inspires his students. He is the best professor from which I have taken a class. He is always helpful and will go the extra mile for his students. ,1
Ms. Peggy is awesome teacher if you apply yourself you will get an A.,1
"Talks about the same things over and over, but has a exit slip each period over a chapter in the book so you cant skip all the time, otherwise I would. Unnecessary lectures and lots of class participation where everyone around the room says their answer.",0
"I took her for Editing and she is very clear, very into editing and shes also involved with the Paisano. Most hw is out of workbooks and she likes us to bring our small textbook to class. There arent any tests, just quizzes. We had four this year including the final. Overall easy. Takes attendance. three absences is two pts off total average.",1
"Great guy, thinks he's funny but he's actually a really good teacher. I don't like history and he made it semi-interesting half the time. I plan to take him for all my history courses, hopefully I don't have that many left because history is boring. Nice guy though.",1
"He is very good professor for accounting. He write everything on board. He explain everything slow, so no one stays behind. If Final exam grade are grater then all other text he will ignore the other grades. Get ready to take notes. He give study guide for exam which is a great help.",1
Professor Blake will forever be my favorite NOVA professor. This is the second class I have taken of his. I will be taking another class of his. Show up to class and turn in your work. Be respectful during class. He responds to emails fast. He doesn't make class hard.,1
"By far the worst professor I have ever had the displeasure of taking. 100% biased and disrespectful as well as unprofessional. does not care about your grade and does an inadequate job of teaching the material. He basically turned the class into a debate hall and sat back instead of teaching. His averages on every test were horrible, DOESNT TEACH.",0
"Dr. Hanson is a professor who teaches cohesively and honestly.
 
 The class contains a heavy workload of note taking and small and large papers almost weekly. Although it's labeled as a freshman level class, it feels more like an upper division class.
 
 Not recommended to non-History majors as a class to fulfill your History requirement.",1
"I was so intimidated by Professor Swartz at first, but once you get to know him he is such a teddy bear. Dont be scared of the silent lab he gives at the beginning of the year, its meant to scare the ones who arent meant for natural sciences and medicine away. He is super flexible with office hours and helped me with a lot of stuff.",1
"don't take this class with her.  She is out to fail all nursing majors and to crush your dreams.  Also, she was never a nurse herself - only her MOM.  How can she judge other nurses....",0
You are supposed to be in class and if you miss too much she will report it but your camera doesnt need to be on and you dont need to talk so you can just mute her if you want. Lectures make NO SENSE! But you can find everything you need on Quizlet. Shes nice but is not a good teacher. I do not recommend!,0
"She is a PhD student, but she is very good at teaching the materials.  It is an easy class. In order to do well, you need to do all the practice questions at least once, and I guarantee it that you will get perfect score on the tests.  ",1
Eric is not a good teacher. He will have you do all your homework online and he gives a quiz every time your in class and they are timed. He's not helpful.,0
Talks too quietly and has a really thick accent. I asked him THREE TIMES for the answer key to the midterm and still haven't had it. The class isn't too bad but hes just not much of a teacher. If you want a good result study his assignments - his exams are almost exactly the same in format and questions!,0
"Professor Justice is awesome. He has his own blank notes that he posts for discrete mathematics that you can fill in and follow along with in class. His expectations are clear, and he takes his time to answer questions with a calm approach. I highly recommend him to my peers.",1
Hes' a good guy. Pretty funny and laid back but be super prepared cuz there's A LOT of reading. he's pretty good at lecturing and kind of bringing people in. but that gets off track sometimes. Some students found him kind of intimidating. He's travelled like everywhere and talks about that a lot. I learned a lot from him.,1
A great teacher. He tries very hard to make sureeach and every student understands. HE is helpful outside of class as well.,1
Larson is a great professor! I recommend taking as many courses with him as possible. Content is super beneficial and he is a great guy.,1
Very laid back teacher. He explains everything clear and precise. The class is pretty boring but tries to make it fun. Simple class.,1
She is literally perfect in every way.,1
"This is a difficult class, but George is excellent. He uses different teaching methods to ensure the lessons are learned.",1
Shaikh Karim is lovely. he explains Arabic well. I like him. I hope to marry him and become Muzlim. Love you teacher KOKO!,1
"Lauries class is very easy. You should definitely show up as the online quizzes are very very easy if you have notes. Questions are taken directly from what she says in class. No homework, just 4 (easy) essays and 5 (25 Qs) quizzes thats are all online. And no final!",1
"The top ISOM prof. at GMU. Took him for MIS310. Homework, quizzes and exams are challenging, but as long as you attend the class and read the slides, you will get a good grade. In my time at mason, I never learned as much as I did in this class. If you get a class with him, you are in luck. His seats are in high demand. I would highly recommend.",1
"She is definitely passionate about polisci. Definitely do the reading as much as you can and HAVE A STUDY GROUP. It will make things more easier if you have a study group. I won't lie, the work does seem extra at times but, you will definitely learn in her class, so that I give her credit from.",1
"Legend and likeable. The one freebie class first year. Easy assignments, but you don't learn much.",1
nice prof,1
Good prof.  Lectures are detailed and his exam reviews are exactly are what on the exams.  Grading criteria is high (88 is an A) but does everything he can to get you there.  Two projects are worth more than the three exams (15% each). Buy the textbook as he takes terms directly from there and puts on the exams.,1
"You have to take responsibility and put some effort into this class, otherwise you won't do well. Listening to the lectures is not enough: you have to read the chapters, take notes, and study. Use flashcards for key concepts: it helps. Daigle is a good professor, and he's willing to work with you, but only if you put forth the effort.",1
"I took her summer class; it wasn't as bad as I thought it would be! She definitely cares about her student's success! Show up to class every day, complete the homework, complete her reviews, and you'll do fine. She's willing to help you pass, but you HAVE to do your part!",1
"Prof. Kumari had one of the most enjoyable online classes I have ever taken! Her expectations are clear, each Module structure is easy to follow and understand, and she provides personalized feedback. The course itself is tough, but Prof. Kumari offers generous extra credit, and no proctored exams for this class. Would definitely take again!",1
"Erik tells you he is the hardest English Comp250 teacher on campus on day 1 and hands you a 10 page syllabus, and yes, you will do everything you see on that syllabus.  That said he is fun to talk to, loves his subject, and will proof read essays before grading them during office hours if you take the time to see him.He'll make you a better writter",1
One of the best teachers I've ever had. I could listen to him lecture for hours. The analogies he uses are easy for anyone to understand. His clarity is unbeatable. He has the best way of explaining things that otherwise would be hard for some people to grasp. I STRONGLY recommend taking one of his classes.,1
Dr. Maril makes class super interesting. He doesn't use power points because his class is mainly open discussion based on facts. I would take him again just because I actually wanted to go to this class. He made it interesting and he was straight forward about whats going to be on the test. Make sure the take notes on the discussions and youll pass,1
Fantastic! My favorite teacher so far at UB. Nice guy. Very good at keeping students interested. Easy tests. Couldn't ask for better.,1
"Professor Aguilar is terrible. She gives so much homework, her lectures are ramblings, she does not ever speak about the assignments. She is a rough grader but if you feel you deserve a higher grade she does listen and if you make a good argument she will bump it up. Be ready to read and to do A LOT of writing. She does not make directions clear.",0
"Dr. Zarb is one of the best professors in the College of Business at Embry-Riddle.  While the subject matter is kind of boring, he does a good job at keeping you interested.  He makes me wish I were as enthusiastic about this stuff as he is!  Awesome guy.",1
"Swint is a really good professor. He's pretty interesting most days and has a low key, pretty chill approach. He's also pretty funny, which makes it easier to come to class.Take good notes and don't miss too many classes.",1
"I had a lot of good things to say about Russell, but they've been clouded by how she correlates eagerness to use quarantine productively with having all the time in the world. Course never had a set schedule (we don't know in advance what to read, when to meet, etc.) until 18 hours prior. Made life miserable & quarantine time even more uncertain.",0
"Mrs. Perez isn't bad as she's described here. I do agree with others who say she is tough bc she is, but what most ppl don't understand is you actually have to actively read to understand the material. It's not a hard course. It takes discipline to properly prepare for any class. If you genuinely want to take this class for its content, go ahead",1
"Hands down, one of the most inspirational teachers I've ever had! She truly cares about her students and helps them succeed. Her lectures are highly engaging, which encourages genuine student participation. Even if you're shy or have an adverse view, her class is a safe space that welcomes students to express themselves without judgment. TAKE HER!",1
When she lectures you'll have zero clue what she's talking about. She will go rant about anything she feels like and its not related to Sociology at all. As long as you show up for attendance points and print out material she emails out for exams you'll be fine. It's an easy A but I don't understand how she's a professor at YSU.,0
"Alice is so nice! You can tell she genuinely enjoys teaching and loved her students. She's very kind and motherly, but can still be stern. One of the best teachers I've had.",1
Prof. Abdallah is an amazing lecturer and I cannot emphasize enough on his teaching style. His blended teaching style with the online system is incredible. He is very caring and accommodates to the difficulties we face very well. His marking is fair and is straight up the best prof ever.,1
Was a great professor!,1
"Professor Crumpler is super sweet, nice, and caring. He has a huge heart, and wants everyone to do well. He is a nice person",1
"The guy is a total scatterbrain, he lost several of my assignments.  He mostly follows directly from the readings but the prompts for the papers are often vague, confusing, or just poorly written/worded.  Overall, he has a very dry and far from engaging speaking style.  I would NOT recommend taking this class with this guy.",0
One of the best teachers in U of M. Her enthusiasm in teaching the material is contagious and has definitely sparked my interest in pursuing medical anthropology.  ,1
"David is extreme boring and unorganized. He makes 9am lectures a snooze fest when all he does is read off of the slides.  His assignments have not been modified since 2009 and his required readings are just way too much. Course is great, the prof not so much",0
"This class was my earliest class, but the class I wanted to attend the most.  Professor Nurick makes each class interesting because he is very funny and tells really good stories.  There are no tests in this class, only three papers, and he grades very fair.  I only read my textbook as I was writing my papers, and I got a 4.0 on all three!",1
"decent teacher, but he is really strange with grades.  It seems like he just pulls a grade point average out of a hat to determine your grade.  Makes you believe you are doing better than you actually are as well.",0
"Wonderful professor! My only complaint is at times she can be too easy to pass. If you are not self motivated to learn the material, you can still get an A with very little effort while learning very little. Otherwise, helpful with good lectures and very easy to talk to. ",1
"Would NOT recommend taking any class with Eric. He does not teach well, few examples, would rather talk about off subject topics. He will grade you well if he likes you as a student, otherwise you fail. One of the worst professors out there.",0
"We rarely had class due to his absences, which made it very hard to understand his unorganized lecture notes. Class was long and dragging, and don't expect to know what your grade is until after finals. He openly insults all questions, and never gets us feedback in a timely fashion. Avoid him at all costs.",0
"This professor may be ok in person but DO NOT TAKE HER ONLINE CLASS It is so hard I literally can't get over a 70 on her quizzes. She gives no extra credit, and is not helpful at all!!!",0
very good teacher. recommend to all!,1
Very good teacher!,1
"Great professor, great feedback and easily accessible outside of class times",1
"If looking for a class to learn, but not too hard - you found your professor. Not too much work, nor was it hard as long as you have your book. She explain thoroughly and great reviews for tests. Extra Credit available & willing to help & work with you. I also took the class during the Stoneman Douglas tragedy & she was very supportive. Take her.",1
"Pretty straight forward and you can tell she cares about the class and subject, great teacher.",1
This was a great class! All of the readings and assignments we had were interesting and thought provoking. Professor Tisdale was also super sweet and easily accessible outside of class. I would take this class again or any other taught by her.,1
"She is the best Phil professor.  Your grade is composed of 4 forum debates, 4 essays, a midterm, final, and participation. She is there to help you succeed. Go to office hours and she'll give really good feedback. Really really great professor.",1
Wonderful teacher. Makes class fun. Material starts easy but it's more deficult so you need to attend class. He does talk fast and it's kind of hard to take notes. Lets you use the formula sheet with your own calculator notes during the tests. All homework is done online.,1
"Professor Aviles-Santiago was extremely helpful over the semester. The class was fun and interesting, he was flexible with assignments and went out of his way to help me succeed in this course. I would definitely take a class from him again. ",1
dread going 2 that class. doesn't talk about anything that is on the tests just talks about 1 topic for more than 3 weeks at a time but than expects you 2 know all that is on the quiz/tests. extremely boring and has too many readings. each assignment is doing a reading from each book which makes things a little confusing. DONT GET HER FOR A TEACHER,0
Professor Vutha makes math quite easy. His lectures keep you engaged and he devotes extra time on the weekends for review sessions where you can ask him to cover the more difficult concepts. By far the best math professor I've ever had. The math department needs to promote him.,1
Joy V'Marie gave me the inspiration necessary for me to go on to earn my Masters Degree.,1
"She is very nice, personally I thought it was a lot of work for being a 105, but if you put in the effort you should do fine. Written response due every class & also a quiz. She gives a lot of reading-can be different plays for the same day. Make sure you get started on the group project early because it is a skit & you have to memorize your lines!",1
"I've taken Will's class from LFS250 to 350 and found myself lucky for not required to take LFS400. He is the most unaccessible teacher ever in my whole school life. No email response, and he's not willing to help students.",0
"Professor Wigginton knowns her stuff really good which is good, but not so much for the student. She definitely teaches like you are a graduate student but it is an upper division course. I only relied on the powerpoints and somehow managed, I would not recommend it as the quizzes HEAVILY rely on the textbook.",1
Farzin Irani is a great professor. We did our quizzes and case studies online on mindtap. The quizzes are based directly from the book so you cant go wrong. You will get an A if you put the time into the class. She knows a lot about psychology. ,1
"Awful teacher! Rude, unprofessional, & completely uninterested in teaching this class. No wonder people don't enter the field of sp. ed! Dresses in tacky attire. Does not teach, prefers to read from ppts. Makes Ben Stein sound like an awesome public speaker. Yes, her voice is THAT bad! Not clear in assignment expectations. HCC should be ashamed!!!",0
"Precalculus is a ridiculously hard class so do yourself a favor and take it with Ryburn. She is so nice and always willing to work with you. She gives great feedback and actually cares about her students passing, no that doesn't mean its an easy A so be prepared to put in work!",1
"I dreaded this class every day! The class was so unorganized and not very interesting at all. The tests were common sense and never opened the book. As long as you go to class you will do fine on the tests. Marty is very credible and has a lot of accolades, but the other professor I had, You Li, was nice but not a good teacher.",0
"Literally the best professor I've ever had, and one of the most astoundingly interesting lecturers I've ever experienced. ",1
"took her for kickboxing, super fun. got a good sweat, she's funny and makes you feel comfortable. Lots of extra credit if you miss classes",1
"I loved this class. Animation is not the easiest thing in the world to master in one semester, but this was a great intro class and I can't wait to take another advanced class with this instructor.",1
"Great teacher! Very kind wantS her StudentS to paSS ! Read chapter, write two page paper due at the end of the week. USe turnitin, informal writing baSed on material and opinion.",1
Kinda awkward but funny. he can be a bit random at times. homework everyday and a straightforward guy. You don't understand something ask and he explains. Good professor hope to take him next semester for 121.,1
"AMAZING teacher! I'm trying to take his class again this semester! I took this class in person, so it was super simple! He has a great outlook on life.",1
I have taken him for microbiology twice. He has improved so much. I was worried at first but i am so glad i took his class. He is a great guy! Show up to lecture and study. You will do fine.,1
"Todd is a great professor but since he is so confident in the material he's teaching sometimes it's discouraging to sit through lectures when you don't understand the material yourself.  Three exams, four assignments and a 5 page paper - overall, would recommend taking this class with him.",1
I can not say enough good things about Dorthea Michael (aka Mama Michael). She makes lectures interesting and includes class discussions. I took Prof. Dorthea's ENGL 051 class first. The following semester I went out of my way to make sure that I would be in her ENGL 101 class. All I can say is TAKE ANY CLASS WITH DORTHEA! You won't regret it.,1
Paul can come off as a bit stoic at first. This is not true at all. He cares about his students and is very accommodating. He is willing to set times up outside of class to meet and go over things. Paul expects improvement and pays attention to pronunciation and grammar. So practice before oral exams and have a Dane run through your essays.,1
"One of the best professors I've yet to meet. If you don't pass her class, it's because you didnt try, or didn't attempt to read the book. If you have questions, it is imperative that you ASK her bc she will do what she can to help you. Some people say she is intimidating,  but she just means well. She gives quizzes every or every other week, STUDYY",1
She is a great teacher.  Makes you think outside the box a lot.  Plus you don't need the text book!,1
"An enthusiastic teacher. He tries to make sure everyone understands the material and is very helpful in office hours. He does rush at times. His test are easy if you do the hw however, the material for phys331 is difficult. THe only way to pass is to keep up with the readings and lectures. Compared to other phys profs he is slightly above average.",1
I really do not like the way that Mr. Dasgupta teaches. You really have to teach yourself everything to get an A in this class.,1
Prof Partovi is a very knowledgeable lecturer and can be surprisingly witty. Can come off as intimidating but really cares about your learning and success. Good use of media in lectures. Be warned: he has terrible handwriting! Heavy reading but not impossible. Participation in class is required. Was patient and accommodating during Covid-19 crisis.,1
"This class is very easy if you go to class and pay attention. The material is not hard to understand. If you dont understand, he will help you understand. Very great class and professor!",1
He lectures the entire class period and is very boring! He is very scatter-brained and goes off on random stories about his life. His tests are very hard!! and there is a lot of memorization and reading involved! but he did give you study guides for the tests.. that were 30-40 pages long! definitely dont recomend!!,0
Do not get me wrong English 1020 is the definition of boring and basic however this professor exceeds even that. Not only was she rude to certain students but she treated us all like we are in 2nd grade. Every class was mandatory and if you are not the best writer don't go to her for help because chances are you would be even  leaving.,0
"Ala is amazing! Physics is a hard subject but if you put in the work youll definitely pass! She was always more than willing to help me. Utilize her office hrs! Shes also extremely caring and makes her lectures fun! Take her, you wont regret it!",1
"Vague rubrics for projects which sucks, but he had good availability outside of class.  Funny, interesting lectures, he seemed to actually like teaching so that was great!",1
"She is a good teacher, and well organized. She grades relatively fast, but at the end it was a little slow. You know about all the assignments before school start, because she emails you. She is kind, but does not take late assignments so please do your work. She give ample time to do them for the most part.",1
"He is an okay professor, but he is terrible with technology and told us no to email him. He definitely knows his stuff, but he is just not cut out for teaching. ",0
"This is a computer class, but you have to write 10-20 page papers and use a pencil on paper tests. The homework is extremely tedious and long, and is not weighed fairly at all. For example: I spend about 10 hours on a lab (which consumed my whole day), and I only got 5 points for it. The class has 500 total points. Lectures are very boring too.",0
"Prof. Brown really cares about his class/students. Go to class BEWARE everything was graded based on participation and then the Midterm came out of left field, he was SUPER critical. Do the creative option - he's less harsh than the analytical. Great lectures, but he gets bird-trailed a lot. Would recommend. He also is very into indigenous culture.",1
"An excellent teacher. Although your entire grade is based on essays, and although she's a hard grader, she is so nice and down-to-earth that you HAVE to fall in love with her. She is also extremely helpful, whenever you need something just ask.",1
Prof. Rich was the most down to earth professor at York I've met so far. Very approachable. Very funny. Lectures are fun to attend and material is presented and taught in an engaging way. A grade of 'A' is achievable through use of textbook for exams--READ WHAT SHE TELLS YOU TO. Lectures will also be on the in-class tests.,1
"Discrete Structures is a boring course made even more dry by Ratana Ngo's somewhat robotic teaching style. He really tries to make sure the class understands, but his presentation leaves many falling asleep.",0
"I wouldn't say the class is easy, but if you do the work you will get an A. 2 Homework, 2 reading assignments and a quiz every week but its not super hard. 3 exams and 3 discussions, none of which I would consider hard, you just have to be willing to put in the time and effort.",1
"I took the 468 topics course in Environmental Cultural Studies and loved it! Kata was really flexible and obviously really into the subject matter. The class was discussion based and there was a lot of reading. There was no textbook to buy, just mountains of articles to read but they were all really interesting so I never really minded it. ",1
"His class is really fun to be in. He tries to make sure that every student understands the lessons, and will challenge you to speak to him in as much Japanese that you can. I took the May term for 102 with him, and manage just fine even though the course was intense.",1
"What's not to like?  We learn about things we requested from a survey of topics, we watch and talk about films that are fun and interesting, we discuss topics as a class (Not just lecture) and watch clips from good movies and if you do your work you get an A. Class was really great!",1
"He only assigns two tests and 4 essays, so you only have a few assignments all semester to make your grade. As long as you attend almost every class and put effort into your papers, you should pass. He also never cancels class and assigns a bunch of reading, but it isn't that bad. He is really helpful and a good professor though. I'd recommend him.",1
It was all Greek to me. When he teaches he expects you to know everything there is to know about Finance when the class is supposed to be an Introduction to Finance. He made it harder than it had to be.,0
He's such a cutie and funny.,1
"He gives you everything, its up to the student to do the things he assigns. He responded fast and questions were not difficult. Perfect 201 level class.",1
"Excellent teacher.Made hard subject bearable.Read the text as well as powerpoints, especially for the FINAL!She's not bad to look at either..funny/goofy personality.Ashame this is her last semester at MC3!Recommend!",1
Such a sweet teacher. Just do your assignments and pass. Not much else to do.,1
"Tells you the first day that you should quit your job or drop all of your other classes and just have his for the semester! He expects your to study minimum 2-3 hours a day. If you're 100% that you'll be in the medical field, then take it. A lot of people dropped his class within the first week. He made me feel like a dumb college student.",0
"Class notes are scattered like the lectures.  He can't stay on point and jumps info all over the place.  Took his class for part of my nursing, no nursing info was taught.  I don't know anything more than when I started except about fermentation which he must like.",0
"Required attendance, but the class is minimally stimulating unless social work is your major. My major was social work, but this class is what made me change my mind.",1
"Ms Carter is a great teacher. She is professional and discusses the material only required for the class. She will help if needed. She tries to make sure everyone understands the subject. She gives notes and reviews for every quiz and exam. Don't try to take advantage of her. If you think it's going to be an easy A, it's not. You have to earn it!",1
she is very nice and caring however you must work for your grade. you must study. ,1
"Dr. Miller's classes are purely lecture/lab exam based with ability to gain 1 extra credit point per chapter finished through critical thinking questions. Exams are tough - from every detail of the textbook and lecture. He wants students to find their own way to study and learn, but is available outside of class for any questions.",1
"Dr. Hanson's great.  He's helpful, passionate about what he teaches, and he's willing to help his students.  He can be a bit intimidating at first, but he is so smart and has this really great ""intellectual"" sense of humor.  He requires a lot of work, but if you do it you will really learn a lot.",1
"I really enjoyed Dr. Joyal.  His lectured kept me very captivated and he was extremely crystal in explaining details and would be very fluent in the topics discussed.Very easy to approach in office hours but best to ask him in lecture if you can visit him in his office.  Very long tests, make sure to listen carefully in lectures and you'll be good",1
