,text,quality,difficulty,prof_name
606,"Mr. Brooks was wonderful. Very clear in his expectations from his students and your outcome from his class. I believe he had realistic goals and followed his syllabus about 90-95%. He would push dates back a couple of days to benefit the progress of his students. Was always available to answer any question, a positive classroom enviroment! :)",5.0,3.0,Keith Brooks
607,"Very nice teacher, very hard lots of quizzes, all timed and lots of questions.  Too much material given to study it makes it confusing.",3.5,5.0,Keith Brooks
608,"Tough teacher, but cares about the subject and students. On one hand, he doesn't give A's often, lectures for long periods of time, and sometimes wings class meetings. On the other hand, he will work will anyone struggling and make sure they understand what is expected of them. You will actually leave his classes with new knowledge and skills.",4.0,4.0,Scotland Stout
609,"Very boring and long lectures, gives homework that is not interesting at all and makes you not want to draw. doesnt ever give As on homework",1.0,4.0,Scotland Stout
610,"I enjoyed the class, but his lectures are so long. Very monotone voice put me to sleep standing as he talks for 2 hours straight. Homework took a lot of effort and wasn't interesting enough to motivate me to make art. He does take time to help out students, whether or not you think you need it, he was very helpful and seemed to love what he does",3.5,3.0,Scotland Stout
611,"Monotone voice, gives long lectures before and at the end of class. Talked all class period once and then made the class stay after to draw. Gives a lot of homework assignments, and rarely gives A's.",2.5,4.0,Scotland Stout
612,"Fantastic teacher .take with her ,you will fall in love with chemistry in her class",5.0,2.0,Latonya Villanueva
613,Took her for both CHM 090 and CHM 151 and she has been outstanding. She goes over the power points thoroughly and will stop for you to answer questions. and 99% of homework is optional so if you already understand the material you're free. She gives a study guide for all tests and final which are VERY useful and related! AWESOME TEACHER!,4.0,2.0,Latonya Villanueva
614,The professor doesn't have a lot of material to work on.  I had to go use the textbook so I could have some practice on the subjects taught in class. She emphasis on the use of powerpoints.,3.0,3.0,Latonya Villanueva
615,"The best teacher I've ever had, super easy!  You just have to study your study guide that she goes through with the class and gives us the correct answers the class before the test.  Only thing is there's only 4 tests throughout the semester and a final exam so you better do good on the tests!  TESTS ARE SUPER EASY JUST STUDY THE STUDY GUIDE",5.0,1.0,Latonya Villanueva
616,"She makes Chemistry EASY. Print power points, read them before class, and you will have no problem following along and passing. Exams are easy if you study power points. She presents material in a way anyone can understand, builds upon material to the next subject which is helpful, and very laid back. Extra credit opportunities. Homework is rare.",5.0,1.0,Latonya Villanueva
617,"She is truly invested in making he students succeed! I highly recommend her. She's kind, intelligent, and will help you when you need help! She uses power points that are helpful! She makes Chemistry fun! I enjoyed Chem 130 with her and plan on taking Chem 151 with her!",4.0,1.0,Latonya Villanueva
618,"Great teacher, fun and entertaining she covers the material on the test very well",5.0,1.0,Latonya Villanueva
619,Mrs. V is one of the best teachers ive had at wake tech. She explains the concepts that will be on the test and the labs we completed were fun. Recommend her to all of my friends. Put forth a little bit of effort in this class and you can pull out a B if not an A.,5.0,1.0,Latonya Villanueva
620,"Best teacher ever!! Gave study guides and they were practically the test!! If you want an A, take Mrs. V; she's awesome!(:",4.5,1.0,Latonya Villanueva
621,"LOVE this class. I'm one of those people who is horrible at math, and my average right now is a 94% in this class. It's not interesting, by any means, but she doesn't mess around. She only tells you what you need to know. The tests are challenging, but fair. I don't really use the book. Print out the power points. Definitely recommend taking Ms. V.",4.5,3.0,Latonya Villanueva
622,easiest class i have taken so far at wake tech. yea she goes through powerpoint slides really fast but that doesnt even matter. her study guides are the EXACT same questions & answers that are on her test. first test i got a 98 & my lowest test grade was a 96 all semester. memorize the study guide & u got an easy A. i LOVED her!!,3.5,1.0,Latonya Villanueva
623,Ms. V is so nice and helpful.  I have never had such a pleasant and interesting science instructor.,4.5,3.0,Latonya Villanueva
624,She is Awful! She told our class that we could not ask questions during class because she had to many slides to go through. She mows through 150 slides on average a day. Rediclous,1.0,5.0,Latonya Villanueva
625,"Ms. V is an awesome teacher. Class was very easy. I had not previously taken any chemistry. But most of her information she will give you right off the slides in class, she provides study guides for tests and is very helpful in answering questions, very kind and happy demeanor. Recommend her!",5.0,1.0,Latonya Villanueva
626,"She was Great!!! Taught to the test, gives study guides. The best summer class I could have picked.  It was a breeze if you attend class.  She is very patient, understanding and kind.",5.0,1.0,Latonya Villanueva
627,"Dr. Heyborne's lectures are my favorite of all the teachers I've ever had. He's funny, engaging, and knows his stuff. You also go on field trips for this class, which are so much fun. He also really cares about his students and will do everything he can to help them succeed. Sometimes his grading criteria isn't super clear, but just ask questions.",5.0,3.0,William Heyborne
628,"He is a great lecturer, and has so much energy that it almost wakes up the whole class. The lectures are very note heavy, but it is not at all hard to keep up. There were a lot of quizzes, but they weren't really that bad, and as long as you study the notes or read the corresponding book sections, the exams are pretty straight forward.",4.0,3.0,William Heyborne
629,"Not super note-heavy, so you can focus more on what he's saying rather than trying to copy the notes. There's quizzes after every chapter as well as homework for every chapter that is due when you take the tests. Overall, he's a really nice and understanding professor who makes his lectures interesting and clearly cares about all of his students.",5.0,4.0,William Heyborne
630,"He is a very nice person and had some fun lectures, but the tests are way different from the lectures. The first exam had an average of like 68% and that was because his quizzes, lectures, homework, and honestly even the book don't truly prepare you well enough for the exams. He scratches the surface and expects you to dive deeper. Seems flipped.",3.0,5.0,William Heyborne
631,"I am so confused in his class, the whole class is. His lectures barely scratch the surface and his tests are the hardest thing that you will ever take. I do not recommend.",2.0,5.0,William Heyborne
632,"I took this class for a general education credit, and I'm not a biology major. His class was hard but definitely passable. You have to get the textbook and you have to go to class if you want to pass the tests. His lectures were fun and very informative and he did a lot of in class activities.",5.0,4.0,William Heyborne
633,"Freshman here. I had some issues adjusting to being away from home, as well as the workload that comes with attending a university. I fell behind (like bad, I was failing pretty hard), but Heyborne worked with me to get caught up. He had no reason to give me a second chance, but he did. I highly recommend his class. He's definitely the best.",5.0,4.0,William Heyborne
634,"He is a great guy and has a great personality. He jokes with the class, but he had quizzes every class period that were impossible to study for. I put in 5 hours a week for this lab but it was useless. He has things weighted to where no one can get an A. Everyone in my class got a B or lower. I never got below an A in science classes until now.",3.0,5.0,William Heyborne
635,Doctor Heybornes lectures were very upbeat and interesting. The tests are hard but Id you study and do the homework youll be fine.,5.0,4.0,William Heyborne
636,"Heyborne is an amazing teacher! He cares about students and even remembers names. Tests are tough, he words things a bit tricky, but he schedules review sessions with his TA before every exam. You can always go to him for help. Exams are graded quickly, lectures are fun and he expects everyone to participate. You can see how much he loves science!",5.0,4.0,William Heyborne
637,"Heyborne is, in my senior opinion, the best professor SUU has to offer.  He gets very engaged with his students and is very invested in his subject material. He was my very first biology professor my freshmen year, and I was lucky enough to have him again my senior year. He's the reason why I kept with it.",5.0,3.0,William Heyborne
638,"Dr. Heyborne is awesome! Very helpful and clear in lecture and on assignments. Could really tell that he wanted you to succeed, and was willing to help in whatever way. Tough grader, and really makes you earn the grade, but he makes it enjoyable. ",4.5,4.0,William Heyborne
639,Professor Heyborne is the man! His class was tough but manageable. He took time to explain difficult concepts and really made lectures interesting.  He cares about his students success. I have seen him several times on campus after taking this class and he still knows my name a year later. One of the best here at SUU.,4.5,4.0,William Heyborne
640,Heyborne is great. Loves the subject he teaches so he teaches it clearly. Always willing to answer questions and help students out. Class requires some work and study but not bad as long as you go to class everyday.,5.0,3.0,William Heyborne
641,"Awesome guy! Made the lab fun and was always willing to help out! Even though it was at 8am, he still engaged us through the whole class.",5.0,3.0,William Heyborne
642,"He's a great professor who loves what he does. His class requires work, but he's always willing to help.",4.5,4.0,William Heyborne
643,My absolute favorite professor! He explains the material extremely well and if you take notes and work hard you won't have a problem in the class.,5.0,3.0,William Heyborne
644,Heyborne rocks!!! One of my favorite teachers. He is always there to help with anything. Take anything you can from him! you won't regret it,5.0,3.0,William Heyborne
645,Great Professor loves what he does! Always excited to be in class. Does homework packets for each chapter. Exams are a bit tricky with language used but you know at the beginning of the semester when all Exams are but read the book attend class and do the homework and you'll be fine! I would take another class from him again! He cares.,5.0,4.0,William Heyborne
646,"Heyborne is great! He's clear, concise, and clearly loves biology. What I didn't like about the class was it was so short, because 14 classes is not enough time to learn. The work assigned was mostly written, he honestly corrected the grammar more than any English professor I have ever known, with less focus on the actual biology concept.",5.0,4.0,William Heyborne
647,Great course that empowers women to keep moving forward and offers all the resources and support PCC has to offer. Really recommend this free class sponsored by PCC,4.0,3.0,Peggy Olson
648,Mrs. Olson was hilarious!! We met twice and received one credit just for showing up. She ended the class around an hour and a half early just because she felt like it. We watched optical illusion videos and went on a field trip to the library and hung out. But we also learned life long skills that are very important and that I use daily.,5.0,1.0,Peggy Olson
649,"Peggy only wishes for her students to succeed and find happiness.  Her classroom format is weekly journals, some classroom presentation, but most importantly, getting to know your classmates. The homework might not be what you get out of her class though.  She has guest speakers, and other projects designed to help you figure out career goals.",5.0,1.0,Peggy Olson
650,Peggy's a wonderful instructor that brings in a great group of presenters and projects that can help you figure out career and life goals. Peggy also strongly encourages group cohesion and bonding. I've really gotten to know the group of women that I've taken the class with. Peggy is there 4 you too & wants you to succeed. I'll miss this class.,5.0,1.0,Peggy Olson
651,Peggy is passionate about what she teaches and encourages classroom participation.  This helped me learn the material quickly and how it can be applied in 'real life'.  I love her style.,5.0,2.0,Peggy Olson
652,"I enjoyed having Professor fields because she was approachable, but she didnt get back to me on a few emails (or took 3 days). The class was kind of difficult, honestly. Reading the chapters was a breeze and the information wasnt hard to grasp, but the homework assignments and tests were pretty difficult. I barely got an A and had to work HARD.",3.0,4.0,Terri Fields
653,"If you want an instructor that will communicate with you, don't take her classes. I e-mailed her a few times and never heard back from her. In the online class there are group discussions once a week. Even when you meet her criteria for acceptable participation, she still deducts points. Tried to ask what I did wrong. No response.",2.0,3.0,Terri Fields
654,I though Terri was a very caring and considerate instructor. If you had any problems with canvas or not understanding homework questions she was available and approachable. We used an e-book text book which came with great study tools. She is understanding and has a passion for education. Put in the work and you will get good marks.,5.0,3.0,Terri Fields
655,"Very long, monotone, boring classes.",1.0,3.0,Terri Fields
656,"I took her Child Development class over the summer. The 40 question chapter homeworks seemed so easy until you really got into them. There is always more than one right answer (all taken right out of the book) and you just have to guess which one she says is ""most correct"" what a joke! She never replies to emails, tests arent like homework. ugh.",2.0,3.0,Terri Fields
657,"She doesn't email back, the tests don't make sense most of the time, and the whole ""flip the classroom"" thing is super confusing and doesn't help with actually learning.",1.0,5.0,Terri Fields
658,Terri is a very nice lady however this semester I did was not a fan of flipping the classroom teaching method. I had to drop after talking to my counselors. in Will try taking Into to Psych in the spring.,1.5,4.0,Terri Fields
659,"Have her for Psy 271. she is flipping the classroom this semester so we play games every time. not helpful at all. refuses to answer questions in class. tests are hard and very confusing. 50 question hw assignment every week, same thing every week.",1.5,4.0,Terri Fields
660,Never seemed to respond to my emails so that was tough when an assignment was confusing. Overall the class was pretty easy but it is definitely a lot of tedious work. Same thing every week.,2.0,2.0,Terri Fields
661,"Terri was an amazing instructor. She answered my questions promptly and gave every student a chance to increase their grade with extra credit. Read the book, do the discussion questions (only 8, maximum of 100 words) and do your tests. You will pass! If this is your first internet class understand that it will move much faster than a normal setting",5.0,4.0,Terri Fields
662,"There is considerable reading in the class but this is made known up front. A test after every three chapters. If you read the chapters and do the homework along with reading there is no reason you should not get an ""A"" in the class.  Discussion questions are also required but they are simply your opinons about subjects that the professor suggests.",5.0,1.0,Terri Fields
663,"This class sucked. Never would I recommend taking her, she gives a lot of assignments and test. She expects a lot out of you. We did 2 chapters a week, plus discussion plus a test. She is not very helpful at all. I would never take her!!!!!!! Plus she takes forever to turn in grades.",2.0,4.0,Terri Fields
664,"Terri is very nice, but she can't really teach. She just reads straight off the PowerPoint and doesn't elaborate on anything. It's pretty much up to you to learn the material on your own. Her tests and quizzes are all multiple choice, but she words her questions weirdly and asks things we don't really cover in class. Avoid if possible.",1.5,4.0,Terri Fields
665,"Absoultely hated this teacher. She does nothing for her students, all she talks about is her dog. She does not care if you pass or fail her class. She does not give any points for anything besides quizzes and tests. DO NOT take this teacher if you want to succeed.",1.5,5.0,Terri Fields
666,"I enjoyed the class, hated the instructor. She did nothing the whole semester. She put the assignments on canvas and then I never heard from her again the rest of the semester. If you need a class that is more structured with feedback on assignments, she is not the teacher for you!!!",2.5,4.0,Terri Fields
667,"I took Terri's class online. It was a challenge because I hadn't done online classes before, but she is GREAT at helping you through. She wants you to succeed! Highly recommended!",5.0,1.0,Terri Fields
668,"Reading, a discussion post, and 1-2 assignments and quizzes per week. Everything is pretty simple and Prof. Lirenso is very understanding of people's situations. I took this class along with a heavy course load, but he provides notes and a good study guide for the final which made studying easier and I passed with an A. I recommend him for GEO 001.",5.0,2.0,Alemayehu Lirenso
669,"He definitely wants you to pass the class. He explains during the class the homework and prepares you well for the quizzes. If you do the discussions, assignments, and quizzes you will pass. He is always willing to help you if you have questions.",4.0,3.0,Alemayehu Lirenso
670,Do not take this class online. His tests are about 75 questions each worth 0.15 points. His weekly participation assignments are multiple questions that EACH have to be answered with 150-600 words depending on what he says the minimum is. The exercises arent always answered using the text and his lecture slides aren't always helpful or available.,2.0,4.0,Alemayehu Lirenso
671,"Professor Alemayehu is a professor who really cares if his students pass. His classes are pretty easy, just do the worksheets that he assigns and you'll be fine. He usually goes over the answers in class, and often lets you use your worksheets on tests. There are around four tests rather than a midterm and a final. Easy A if you pay attention.",4.0,2.0,Alemayehu Lirenso
672,"Professor Alemayhu is fair, but sometimes you mostly have to ask him to explain assignments clearly. He does care and wants everyone to pass his class, just do the lab exercises and you will do well.",3.0,3.0,Alemayehu Lirenso
673,"Unorganized- does not follow the syllabus, Tons of HW -so you will never see the day of light. I've taken many online courses and this one was the worst. Does not teach anything. 3 Tests- first one 50 questions; test 2- 75 questions; final 100 Q; weekly discussions and must respond to others; must turn in 10 750 word essays.",2.0,1.0,Alemayehu Lirenso
674,"This was the most challenging online class I've ever taken! Notes- don't have much info Tests- Not easy to understand (75 Qs, 15 Point), most of the time the notes didn't even have the answer Exercises- long and really confusing (3-5 pgs, 1 point) Discussion Qs- 5-6 Qs asked, you answer 2, long and time consuming! 1 point Save yourself #Honest",1.0,4.0,Alemayehu Lirenso
675,"I took Geography 1 online and he made it very easy to pass his class! All you need to do is participate in the discussion questions and do the weekly assignments. He gives you a study guide before the tests, just complete them and literally all of the questions are on the test. Super easy class if you are looking for science class for your GE.",4.0,2.0,Alemayehu Lirenso
676,"Great professor who cares about your grade! I wouldn't say he gives a a lot of homework, but he does give homework everyday. Its easy homework and he really gets you engage with his lessons. His lectures are aslo very interesting and I enjoy them very much!",5.0,3.0,Alemayehu Lirenso
677,"He is a good guy but not the greatest professor. His lectures are very unclear and boring and it is very hard to understand him. He has a very strong accent. Although his class is easy and an easy A. Just go to class and you will pass the class. But be prepared to sit through long, boring and unclear lectures.",1.0,1.0,Alemayehu Lirenso
678,Mr. Lirenso is a good professor. All he really wants is for you to show up on time and do the homework. He does give a lot of homework but most of his stuff is incredibly easy and he is an easy grader. His tests are also the best. It's an open notes test and honestly the only way you can fail this class is if you can not read or speak English.,3.0,2.0,Alemayehu Lirenso
679,"Attendence is mandatory. If you miss a class, your grade will immediately be affected. His lectures are somewhat boring but he does explain well. He loves to talk about environment and seems to love the Earth. Tests were difficult, but he allowed a double-sided cheat sheet.",3.5,3.0,Alemayehu Lirenso
680,Very very very unorganized Online Course. I have taken a lot of online classes and this one has to be the worst. way to much homework and not enough time to finish it. I found out early that you'll need to find a Saturday or Sunday before the assignments are do and just do 2 or 3 just in case he decides to change his mind when they are due.,3.0,3.0,Alemayehu Lirenso
681,Quite boring..strong accent.semi-lenient with grading..unclear in lecture.he is nice though.,2.0,3.0,Alemayehu Lirenso
682,"Super nice. Really wants you to learn. Read, it WILL BE on the tests. He gives you study guides with everything that will be on the test!! Final project (10 page essay) sucks. Wants you to be there on time. Easiest A. Gets boring.",4.5,1.0,Alemayehu Lirenso
683,"Ok don't get me wrong, she's a nice woman and was accessible outside of class but if you need to take a class to fulfill a requirement, look for someone else or wait until the next semester. She provides feedback that isn't that helpful and when you ask for help, she basically tells you to settle for a lower grade.",2.0,5.0,Rosa Fernandes
684,I just wanna make sure everyone knows to never take this class. Like fr... These positive comments are actually cap. Like please save yourself and do not take this class. If you want to get anything more than a D good luck! YOU NEED TO GET EVERYTHING RIGHT IN THE CLASS. LIKE NOT EVEN CAPPING EVERYTHING. DO NOT TAKE THIS CLASS,1.0,5.0,Rosa Fernandes
685,"PSY 220 IS about the psych of learning. In this class you learn that punishment is ineffective. Ironic. If you do not get every single thing right, youll have to redo the entire assignment. To get beyond a D, yes a D, every assignment expects perfection. A class literally about learning, this was the antithesis. 400 level work for a 200 class.",1.0,4.0,Rosa Fernandes
686,Literally the worst class I've taken at WCSU. Her grading system is a bust. She is a hard grader & makes you redo your work over & over again. Even meeting with her over Webex is a bust as she just tells you if you don't understand the work then settle for a lower grade. Would never recommend her. This class will end up giving you endless stress.,1.0,5.0,Rosa Fernandes
687,This is the absolute worst class and professor I have ever taken. She is an unreasonably hard and inconsistent grader. Gives contradictory feedback and is rude and belittling in doing so. Her grading system is the most ridiculous thing I've ever seen. I should have dropped this class. STAY AWAY!!!,1.0,5.0,Rosa Fernandes
688,On god this is literally the worse professor I have ever had. When I tell you do not take this class you better listen. She is so picky on her grading and everything she will not give you credit for some small stuff. The grading is not in your favor if you mess up on part its over for you and the semester. If you get caught lackin on GOD it's OVER,1.0,5.0,Rosa Fernandes
689,Best class I've taken. She was very kind. I really learned a lot. She really helped you understand the material w/ in-depth and interesting lectures. New grading system was VERY different from standard grading which I think is what scared people. It really was not that hard to understand and she was willing to explain the syllabus like 30 times.,5.0,3.0,Rosa Fernandes
690,"This was the first semester she was trying out a new pass/fail grading system (spec grading) and she provided plenty of information in the syllabus/articles/in class on how she was grading. It overall made it easier to get the grade you wanted, however, she wanted the hw/projects to be near perfect to pass which could be frustrating",3.0,2.0,Rosa Fernandes
691,her grading system makes no sense and I have never had more panic attacks than I did this semester when taking her. do not take her. worst prof at westconn.,1.0,5.0,Rosa Fernandes
692,"She is a very critical grader (basically an online bully) with homework submissions, if you want any feedback without a bad grade attached you have to see her outside of class. The class doesn't offer any practical opportunity to assess your level of understanding until the tests and projects which comprise of the majority of your grade.",3.0,4.0,Rosa Fernandes
693,"Very understanding professor. Class is difficult, but going to office hours helps tremendously. Tests are mainly based off of class powerpoints, but she may have a few questions about the textbook chapters. Tests are all multiple choice. 4 tests given and a 4-part project.",5.0,4.0,Rosa Fernandes
694,"For anyone saying that Professor Fernandes is ""hard"" probably took PSY 100 looking for an easy A, but that's just not how this classroom is run. She actually cares about the material and cares that her students actually leave her class knowing the material. Of all the adjunct professors I've taken in the psych department, she is by far the best.",5.0,3.0,Rosa Fernandes
695,This class was way too difficult. I have taken many psych courses here and this is one of the hardest. I'm a straight A student and I will be lucky to pass this class with a c+,1.0,4.0,Rosa Fernandes
696,"I'm not one to use this application, but for this class, I'm going to have to make the exception. AVOID AT ALL COSTS. She is a tough grader, however she is also a very poor professor. She reads off the PowerPoint verbatim and is not good at answering questions. She has no problem teaching a chapter and testing you on it the same class. Overall, bad",1.0,4.0,Rosa Fernandes
697,"She was sweet and clearly knows her stuff . However, I found that she just assumed the students understood the topic. Hard grader yet she does give extra credit points. Overall , She heavily lacked clarity for what was expected during assignments . Without knowing what is being expected of you definitely makes it hard to succeed in this class .",3.0,4.0,Rosa Fernandes
698,This subject could be decent if taught by the right person. She's not it. Lectures didn't correlate with anything and we all seldom scored above C-range on tests. She cancelled our final the day before without explanation  which shattered my chances at bringing my grade up. She then refused to let me do anything else to help my grade. Steer clear.,2.0,4.0,Rosa Fernandes
699,"Horrible professor. I would say in my 5 years at WestConn that she is the second worst professor I've ever had. Her lectures give NO information, her exams are not even based on her power points. Out of the entire class, on our exams, the highest exam grade was a 73. Also, she is very rude and judgmental. No information learned. Horrible.",1.0,1.0,Rosa Fernandes
700,"Very sweet and helpful. Seems like a professional in her field. But she says one thing and then later says and does the opposite. Unreasonably tough grader. The class had some of the most interesting topics for me ever, and the most annoying teacher ever.",1.0,5.0,Rosa Fernandes
701,"It's a hard class by nature of the material, not the professor. She's a working professional in the field so she definitely knows what she's talking about. Despite her busy schedule, she's always around for extra help if you need it. Tests were hard, but there were always EC options to help. Really sweet person and makes her expectations clear.",4.0,4.0,Rosa Fernandes
702,"We never had an essay assignment and there were extra credit opportunities. The tests were tough but as long as you payed attention during class you did fine. The textbook was used a lot, we had weekly readings but it wasn't ""mandatory"" even though she told we should read it. Overall I liked the class a lot, and definitely would  recommend it. ",4.0,3.0,Rosa Fernandes
703,I took this class asynchronously and it was mostly about getting your work done. She waited until the end of the semester to start grading everything but is an easy grader. When you sign up for a group at the beginning of the semester you will be doing several assignments in that same group. Start the assessment assignment early it is a long one!,4.0,3.0,Paula Guerra
704,She does not respond to emails. The instructions for the big assignments are not given until the end of the semester. The big assignments are very difficult. Wish we could have received them earlier. She waits until the end of the semester to grade.,2.0,2.0,Paula Guerra
705,She's nice and sometimes willing to adjust due dates. Class is boring and I did a lot of hw for other classes in there. Group projects are frequent if she thinks yall aren't paying attention. Some quizzes too. Not very clear about her grading criteria. She'll say what she wants in an assignment and then grade it depending on something else.,3.0,2.0,Paula Guerra
706,I was unsure about her at first but she was an ok teacher and she is nice. I didn't learn much in the class but there weren't many assignments and she is an easy grader. She can be hard to understand sometimes and struggles to communicate what she wants from an assignment. Her class is pretty boring and we really don't do much while we are there.,3.0,2.0,Paula Guerra
707,"This class was easy and I recommend taking her. I made a 98 in the class. She extends deadlines and is flexible if you have any problems in your field experience. There are 3 bigger assignments and a few weekly reading summaries. Lectures can be long, but she likes people to participate and show at least some understanding of the content.",4.0,1.0,Paula Guerra
708,This is the easiest class i have ever taken at KSU. I literally made a 100 in the class. Class is mandatory and the lecture is very long but this is an easy A. Dr. G always extended dates and helped everyone. There are very few asssignments so make sure you do them all. I didnt learn a lot it was basically like a review of math 2008 & 3316. No HW.,5.0,1.0,Paula Guerra
709,"This class was an Easy A. Dr. Guerra was really good about extending deadlines and making assignments easier for the class. I didn't really learn too much honestly, the content could've been covered in 2 or 3 classes instead of the first semester. Very easy grader, I got A's on everything and she really understands the content. I would suggest her.",4.0,2.0,Paula Guerra
710,"She cares a lot about math and that future students will actually enjoy math so that is super good to know she cares. The assignments this semester have been changed/cancelled a few times due to confusion with requirements. Other than that, she is knowledgeable and definitely wants participation. Very understanding!",4.0,3.0,Paula Guerra
711,She is a sweetheart. She wants everyone to love her class. She can be confusing with her assignments. A lot of group work.,4.0,1.0,Paula Guerra
712,"Her class is a bit boring for the 2 hour and 45 minute TOSS class, but she really does care and she yearns for her students to be interested in what she has to say. The course load is pretty minimal compared to other TOSS classes, and the textbook readings are short and sweet. All that she goes over is relevant and useful.",4.5,2.0,Paula Guerra
713,Really fun and enjoyable class. I enjoyed how we walked through the instructions as a class so that no one would get lost.,5.0,2.0,Thomas Collins
714,Just an over all great teacher. Didnt make the class drag and made it interesting to be there,4.0,2.0,Thomas Collins
715,If you have to take IME 103. You need to get Professor Collins!!,5.0,1.0,Thomas Collins
716,He's a really cool teacher. I highly recommend. He is funny and goes step by step with instructions in class which makes the work super easy. There is barely any work outside of class because he gives enough time in class to finish.,4.0,1.0,Thomas Collins
717,Really good and insightfull teacher.  Very relevant application and helpful.,5.0,1.0,Thomas Collins
718,Good guy. Very cool and makes sure that you enjoy class time. Class was not all that difficult. I would take TJ again.,4.0,2.0,Thomas Collins
719,Great professor. I highly recommend him for any class he teaches,5.0,1.0,Thomas Collins
720,"Cool guy, funny, recent grad who went to bradley so he knows the school and is pretty chill. easy class if you pay attention and follow directions. Little to no outside work if you pay attention and get your homework done in class. Got an A.",5.0,1.0,Thomas Collins
721,This professor is amazing. A younger guy with experience in the field who teaches with excellent humor and has focus on getting the whole class involved. To succeed in this class simply don't be afraid to ask for help and PARTICIPATE.,4.5,1.0,Thomas Collins
722,"Like another review said, Marek is an overall good person and a good engineer, however he is an absolutely terrible prof. As said, he's a very nice person and will answer your questions if you have them. But that's where the good ends. Pointless lectures, constantly stutters during those lectures, mind-boggling grading criteria and so much more.",1.0,3.0,Marek Czekanski
723,Just try your best to don't choose this instructor. Loved design classes until i choose him. Class is easy he makes it terrible. He is a nice person and a good engineer but not a instructor. Marek if you ever see this just give up. You been teaching for 15 years and i am still saying this. I would give you a 0 but website won't allow me.,1.0,5.0,Marek Czekanski
724,I graduate from this program in 2014 and just had to come back to mention that 3 years later and I still resent this man and his attempt at teaching.,1.0,3.0,Marek Czekanski
725,No word can describe his class. You have to understand mumble and polish accent to know what hes talking about. I dont think he even knows what he's talking about. He speaks the same language as DESIIGNER except monotone and every now and than a moan.,1.0,5.0,Marek Czekanski
726,"Well we had Marek as a professor for 4 semesters out of 6.  I agree first couple of months you have him as a teacher, everything seems complicated. But once you understand his style of teaching, grading and lectures (which is not everyones cup of tea), you can extract a lot out of him because he very educated man.",3.0,3.0,Marek Czekanski
727,"Marek has a very successful engineering career and he has a very wide knowledge of the industry. But when it comes to teaching, HE IS TERRIBLE. He gives you general information about very specific stuff - and he expects you to know everything. His marking system is unstable and unfair. Lack of clarification is his the biggest problem. 3/10",1.5,4.0,Marek Czekanski
728,"Marek is a very courteous and professional individual but he has many flaws in regards to his job as a professor. First of all, he does not tell you what he expect. No rubrics or guidelines are given for projects, so you have to do your best and accept the bad grade that comes with it. He also is very inconsistent with his marking. ",2.0,5.0,Marek Czekanski
729,"Marek is probably a professional and knowledgeable individual, but he cannot create a lesson plan, or stay on topic. I don't know when my tests are until a week before, and I do not know how much they are worth. He is unclear, and he has different expectations of student work for each student. You learn to live with it, but there is frustration",1.0,3.0,Marek Czekanski
730,Marek is a terrible teacher. He is very hard to understand. His lessons do not make sense as well. I think he just wakes up and teaches on the fly. Ridiculous how Humber College still has him hired.,1.0,5.0,Marek Czekanski
731,"He is really hard to understand. He contradicts himself during lessons and confuses himself a lot, which makes it hard for his students to understand. He is forgetful and spends most of the class mumbling.",1.5,3.0,Marek Czekanski
732,Marek would be easier to comprehend if he stopped taking English lessons from E.T.,1.0,5.0,Marek Czekanski
733,Marek is the worst thing that has happened to the education system since the attack on Columbine. His grasp of English is so poor you spend more time deciphering his mumblings than you do taking notes. He seems very ill-informed on the subject matter and generally spends more time confusing himself than teaching us anything.,1.0,3.0,Marek Czekanski
734,"Well, the class in itself was easy. She was very hard to understand, would not give good feedback or review tests. Would not recommend. Even though I got a B, the class was more self taught than taught by a professor.",1.0,3.0,Maheta Wells
735,"If your looking for a class you can pass by paying close attention and taking lots of notes, turn around. Wells was very nonreceptive to questions and clarifications at the beginning of the course, and her teaching style is very ""if you dont remember something from a previous math course im not going to help you remember"". Iook fora different prof.",2.0,5.0,Maheta Wells
736,"She cares a great deal about her students who also care. If you are often late or absent, she will drop you from the class. Her lectures can be difficult to follow and her responses are not always clear. I recommend reading the chapter beforehand and taking notes. This helps you follow along with her work. If you try hard to pass, she'll help you.",3.0,4.0,Maheta Wells
737,She is really great at teaching. If you miss a few classes you need to get notes from someone in your class or you will be lost. She's very understanding and she will try to make sure you understand her lecture before moving foward with the lecture.,5.0,3.0,Maheta Wells
738,"She's loves math. She even has easier techniques other than the book's way to solve problems, be prepared to take lots of notes. Make sure you keep your binders up to date with notes and redo test, b/c she checks and gives extra points for that. Go to tutoring because you get extra points for that as well. Be prepared to buy 150$ TI-84 calculator",4.0,4.0,Maheta Wells
739,"She's very helpful and caring but at the same time will go off tangent and spend a lot on proofs. Gives out a ton of homework that will take up a lot time. As with any class, if you put in the dedication and effort you will pass. There will be quizzes every week.",3.0,4.0,Maheta Wells
740,Took Ms. Wells for math 115. She's an amazing instructor. Will taking her for Statistics in the fall. Recommend her to everybody. She explains well and has lots of patience.,5.0,4.0,Maheta Wells
741,"I came in HATING math but after taking the class with Prof Wells I understood the material very well. Show up to class, do the work, and Id recommend visitng the tutoring center if you dont have the time to visit her during her office hours. Class is easy as long as you put in your time and effort. Prof Wells is amazing 10/10 recommended.",5.0,1.0,Maheta Wells
