text,label
"Prof Humphrey is an excellent instructor! He is such an easy going person. His lectures can be long, but always interesting. I would def recommend.",1
"Dr. Anderson was the best professor or teacher I've ever had. He made 7:30am doable, and helped me relearn Latin after a rough semester. He does take attendance, so don't skip. The tests were easy and he gives many quizzes to help your grade. I would take him every semester if I could.",1
"302 is a hard class only if you haven't done circuits in your life. Practice a lot of problems, go to tutoring and you will be fine. Tutuc is a good professor. He takes the time to clear everyone's doubts. Would definitely recommend him",1
"If you have an option to take someone else for this course, I would strongly encourage you to. This class is generally hard and tense but she can and will make it harder. I think that she does not believe in giving full credit. Exams are difficult but not impossible. She does not care if you are sick or when it comes to deadlines.",0
Prof. Valvo is one of the nicest ladies every! it was her first year teaching so she didnt really know what she was doing. But she made Freshman sem. the easiest class. Attendance is mandatory but pretty much everyclass only last 15 mins. You only stay the whole class is there is a speaker! Really easy fun class. Take her for fresh Sem!!!!,1
"Horrible. Do not take period. One quiz had an insane hard problem. No way to study for it. Smart book takes way too much time. Double work, online and his. Doesn't grad anything. No idea where you are in the class. Doesn't explain the lab. Lecture heavy, but you are still lost. Had to withdrawal. Will take with Tang, he was much better for Chem 2.",0
"Mike is so nice and he really cares about his students! For the remote course, there are 4 mini projects and then a final group project that you work on throughout the quarter. Other than that, there are weekly reading quizzes! He is very accommodating in terms of due dates and even allows you to resubmit! An attainable 4.0 if you put in the work.",1
This class is very difficult.The work never ends. We never get out of class early.Think twice about taking this.,0
her grading system makes no sense and I have never had more panic attacks than I did this semester when taking her. do not take her. worst prof at westconn.,0
Best professor I've taken thus far. He is really motivated to teach and keeps things interesting in class. I would highly recommend taking Ams for O-chem.,1
"If you don't understand accounting DO NOT TAKE HIM. You will FAIL. He thinks we should all be accounting majors and when you don't understand it he doesn't help. 4 Quizzes, lowest dropped, and a project. Quizzes  impossible.",0
DJB is an absolute queen. She cares about her students and is flexible with scheduling. Any class with her is a good time,1
"So I took sherry's 221 class fall 2019; I have to be honest she, her teaching methods are stuck in the past. the only reason i did well was because of group study sessions with R Gottfried, they will save your life. also the wiley HW is graded for accuracy. i would have gotten an A if it was for completion. they are very hard be prepared good luck!",0
"Took this class last semester and hated it. I've always been good at Chemistry but prof ams makes very simple concepts hard to understand, and hard concepts impossible to understand by underexplaining. His labs are the same way. Hes really smart but cant teach. DO NOT TAKE ANY OF HIS CLASSES",0
"Few but important assignments. He goes over the homework in class very often, and would also often give away parts of the solution to the said homework. From the hints, one can often use it as a template and easily complete other parts of the homework. The final three assignments build on top of each other, would give excellent feedback if asked.",1
"I really have nothing nice to say about him. Its his way or no way. he is rude, cares nothing about his students, and really doesnt listen",0
"Unclear criteria in exams. Teaches his own developed tool that doesn't work half of the time and expects you to peform like you are a 10 years experienced developer. Just like any other professor, he is just sweet on the top but will not give you any marks. SKIP SKIP SKIP.",0
"Kubota is great. She expects that you do the work and come to class prepared, but that's a good thing. Her classes are hard, but so is learning to speak Japanese; if you want an easy class, take Spanish instead. I had her for 4 years and think she's great.",1
"Professor Gilmore was very clear and his lectures were extremely easy to comprehend. Took sociological theory over the summer, and there was only one class that i was completely bored in. Definitely recommend him! Very helpful and very nice.",1
Took this class online. Each week we had to read a chapter and answer a discussion board. Provided reviews for midterm and final exam. Had to write a paper as a project and it was based on the reading. Professor is quick to respond and gives helpful answers to your questions.,1
"Walker is amazing! He's a wise, knowledgeable old man. He has a story for just about everything you can think of. He's been there, done that. His way of teaching throughout the summer term was by YouTube videos. There was a speech every week, but were very doable in terms of length and criteria, you also learn a lot about your peers. Take Walker!",1
Exams are very difficult. Very hard grader. Not very understanding.,0
"Do not take him if you don't have to. As someone who doesn't enjoy math, I found going to other professors and math tutoring way more helpful than his style of teaching. When I went in to his open office hours for help he told me to read my notes again, even though I told him I already did. Not helpful at all! Only exam grades, no homework.",0
"This teacher is awesome. He's not boring. Tests are super easy, you read stories and take 5pt quizzes on them. Most importantly no essays. Got an A in this class and enjoyed every minute of it. Take him if you want to keep your GPA high and still learn something. Wish more teachers like him cared about what they were teaching.",1
He wasnt helpful at all. He teaches too fast and doesnt explain well and gets an attitude when you ask questions or dont know about the lesson. He drops you out of class with no notice if your grade is low. He doesnt tell you that your grade is low. He is just a person who isnt understanding at all and doesnt consider anything.,0
"Overall she is an alright teacher, my biggest problem with her is she will only give you credit for the factor label method. The way connect teaches makes much more sense to me but my grade struggles because I have to do it the factor label method, because that's what helped her in school. Other then that she is nit picky about grading.",1
"Literally made an account on RMP to say that Barry Thompson is the best professor I've ever had. Would recommend to anyone taking Ochem B - he's seriously the most caring, respectful, and ""on top of it"" person.",1
she makes differential equations harder than it needs to be. her grading is very strict with not a ton of partial credit. the tests are very difficult to finish in the 50 minutes she gives. when you ask her questions that arent in her notes she gets confused so it seems she doesnt fully understand the material,0
"Syllabus was unclear. When you asked questions for clarifications on assignments or just in class, she was extremely disrespectful. She looked at you like you were stupid. When I asked for feedback, she barely gave any and said you were doing fine, then you would get a bad grade on assignments. Overall, she is disrespectful. Do not take her class!",0
"She is a good teacher, but the course was bad.  Definitely take classes with her, just not German Humor.",1
"Don't even think about taking him for Differential Equations. The first day when he said this is the first time teaching this class in 20 years I should have dropped it. Not prepaired, completely oblivious his surroundings, doesn't know what he is doing half the time, and just a bad teacher in general. Don't make the same mistake I did...",0
She is the hardest grader I have ever encountered in my life. Based on this alone I would avoid her.,0
"I hate the lab from his TA, seems like they are going to fail all students",0
She is an awesome professor. She is very caring. I took several COAT Classes with her. She assigns a decent amount of homework. Most of the tests were hands on projects typing.,1
"She seemed cheerful and exciting the first day, then quickly became more arrogant. Especially if you didn't know exactly how she wanted problems worked, which she didn't explain at all. I'm a straight A student majoring in math, and i got a C in her course because she refused to help and only got smart when i asked her something. Avoid at all costs",0
"Great professor. Loves the subject. He is very helpful and you can tell he wants everyone to be able to pass. If you don't study for the tests you will not pass this class. It's not one you sleep through for an A. He takes attendance twice. Overall, great class. I would take him again.",1
"Easy online class for comp but very anti government, white people rule the world, everyone is racist, grades hard on the papers but all around easy work. One paper due each week and many discussions but they're simple.",0
"Do not take this professor if you really want to learn. Class was very chaotic, unorganized, waste of time. It is difficult to learn because the class was all over the place, but he does want people to pass.",1
"asked for help on 2 separate occasions in LL; both times she was excessively rude and clearly annoyed when i dared interrupt whatever she's (always) listening to with her headphones. no idea how she is still employed at ACC, let alone teaching. sour attitude with a superiority complex.",0
"Great teacher!! Super fun class! Notes were clear and understandable. Great at explaining concepts. Remember languages take work from the student side as well, do your part and it's easy.",1
Great teacher who really teaches on a basic level. Speaks to the class in a way they would understand. There is homework and a project but is not hard at all. If you have questions or need help he is there for you. He tells the class frequently about if it anyone is having trouble to see him. Really cares,1
I am TERRIBLE at math and Bella made sure I did not fall behind and that I passed. She is definitely one of the best teachers out there.,1
"Dr. Jacobson is the most energetic professor I've ever had, and that makes the class super interesting. Now I want to take every sociology class that there is, but only if Dr. Jacobson is teaching it.",1
"Really boring. The class is not that difficult, but she has like a million slides and makes you stay almost the entire time. Her accent is a little thick, and she's not that friendly. Overall, she's okay. We didn't use the textbook a lot, and she made us write both a paper and have a presentation.",0
"I took 4 years of spanish in high school, and his class is extremely easy. sometimes it is difficult to understand his accent, but he is very helpful with the material. prepares you for the exams very well(98% on midterm), grades more easily on tests the more you participate in class.",1
Amazing professor. Class is pretty interesting if you like psychology. He really tries to help. He has study guides and does reviews. Just make sure you show up and read over your notes the night before an exam and you'll do fine. Loved this class.,1
"Hard grader, but I've really improved in my writing. Go to the production meeting with a rough draft because she helps you so much in editing your paper to tell you what she wants too see for a decent grade. No tests and she posts the readings. Blog project at the end with 3 stories and a few quizzes & EC make your grade. Not a bad class",1
"He is an amazing professor. He is tough, but if you put in the effort and he sees that you are actually trying, he will go above and beyond to help you. Hes a really nice person and truly wants his students to understand what he is teaching. I highly recommend taking his class.",1
"Amazing. You NEED to take her, she's one of those few professors that truelly love what they do and want the best for their students. Don't procrastinate on the work, she gives you more than enough time to complete projects. It was a 7:30am class but she made it a pleasure to come to class. Take her class so you'll know just how great she is!",1
Do not take this class. You are paying to teach yourself. The professor does not teach and his LA's teach the course instead. Each LA will give you a different answer and you will end up confused and unsure. I regret having taken this course. The class is also extremely slow and not even the professor can give you a decent answer when you ask.,0
"Dr. Jones  was one of the best professors I had. She truly cares about her students, and wants you to succeed. But, she isn't an easy teacher. She really makes you work for the grades you receive. But, she lets you redo any assignments you want to. She's a very straightforward person. If you show up to class and do your work, you'll do great.",1
"A great professor! Really enjoys and knows what he teaches. Always willing to make sure his students grasp the material. Very tough but extremely fair test/papers. You must do the reading, go to class, and ask questions to do well. And you'll want to! Take at least one class with him for sure! One of the best profs I've ever had!",1
VERY VERY work heavy. I would recommend the class to start a group chat because the class gets confusing. VERY LECTURE heavy. He can talk the whole hour and a half. He grades the paper essays easy but just be prepared for lots of work. Hes a very cool guy and cares for his students. Just participate and talk or else he will get angry,1
"This professor does not give you a clear understanding of the assignments and she does not take the time to answer students questions, she is just worried about getting though the slides. You will end up figuring out each assignment on your own.",0
"Really boring and too talkative about himself. Bored me to death, pretty easy grader, just uninspiring. Learnt way too much about his personal life.",1
"You would expect a professor who teaches an online class to respond to her emails... Well at least that's what I expected. The course is designed poorly, but the exams aren't too hard. The labs didn't really make sense and were unorganized. Blackboard is copied and pasted from past years and there are a lot of spelling mistakes. Do not TAKE!!!!!!!!",0
Teaches very very fast... Skips simple steps assuming you already know so its easy to get lost.. look for another teacher!!!,0
"Erika is energetic, accessible, intelligent, and well spoken. She knows her materials and is the best at conveying it. She makes class more fun than any class I've ever had while still getting the materials through to you. She also creates a very, very friendly classroom environment making it very comfortable to present. Take her!!",1
Prof was okay. She's never at her office hrs though. Class was interesting but the TA who does the grading is an ass (will kaufman).  Who counts #of incorrect comma usages and deducts it from your grade?  It's not even an english class!  Isn't content more important than a few grammatical errors?,0
"You will enjoy taking her class. Her lectures are easy to understand and useful for your future career, working with children. As long as you attend to her class and take notes you'll be able to pass this class with A. The midterm and final was not hard at all.",1
"Subject matter is interesting, but unless you are an art major I would not recomend taking this class. I studied 5 days for our second exam and still ended up getting a low grade because he thought I wasn't ""specific enough"" even though I essentially described everything about the paintings in question.  Harsh grader + harsh subject  Not good.",0
"Amazing professor, he is very cut and straight to the point about what you need to learn. Very happy that I decided to take this course.",1
"Shine is a experienced and kind professor. I took two courses with him. Classical Literature which was an easy A, and Literary Analysis. Literary Analysis was a bit more difficult. His lectures can sometimes drag but he brings some humor and immense knowledge. He lets you re-do papers and exams until you are satisfied. He can be vague but he helps.",1
"This was a capstone class online. No test given as majority of your grade is based from the business simulation program. You will work in groups/teams for the simulation and had members that did absolutely nothing, and he will not hold them accountable for getting a free grade from the rest of the group participating which was extremely frustrating",0
"Fast talking, hard to keep up with, and gets off track a lot. I had his 3 hour class and I could not take sitting there listening to him speak! It was so boring and most of the time he did not let us out for a break. His tests are hard. You have to write two essays and he does not grade them generously. He knows what he's talking about, though.",0
Professor Quinlan is incredible. You can tell he really cares about how his students are going and he does his best to help you succeed. I had my first class with him during the semester that we first got a stay at home order for Covid and he made the transition to online so easy for us. I'm in his class again now.,1
"Hes an okay teacher. He picks on people in class alot. I am his main traget in class this semester. Hes a hard teacher, some of his assignments are difficult. The papers we write seem to be graded as if we are in the writing profession.",0
"She is so nice, but has NO common sense and will not answer questions in class.. that is for ""office hours"". She knows numbers, but her test are hard and she teaches the long and very very confusing ways of math. Definitely take another teacher!",0
"Terrible teacher! He made everyone in the class hate math. Worse teacher ever, if you have the chance to choose do NOT take him. He thinks he is funny, and his jokes suck.",0
"She does not explain text clearly so it is understandable. Doesn't finish explinations, examples, or sentances.  Luckily she doesn't grade too hard but be prepared to read the book and teach yourself.",0
"She is one of the best teachers. I wish more teachers were like her. She's nice, caring, very respectful and shows that she cares about everyone in the class. She explains the material perfectly and she is very understanding and reasonable. I would have her as a teacher again. She's the best and I enjoyed the class. Thanks Ms. Cambic. BEST TEACHER",1
"His class was easy and had a routine schedule. It was easy to keep track of assignments. Quizzes and discussions are due on Sunday nights, but you have all week to do them.",1
A legend in his own mind. Fun and involved. Hands on teacher.,1
"Professor Lunn, I really enjoy your Group exercises. Your preparation for the class is outstanding, and it shows in your lectures. You inspire me to want to be a professor one day, just by being in your class. I will be spreading the word to everyone I know, to take your class. They won't be disappointed. I definitely am not!",1
Dont take him for Pre Calculus! Stressful. He talks very fast and when you ask him to go over he will get an attitude. He doesnt allow formula sheets AT ALL. YOU ONLY HAVE 4 grades and thatss his tests. YOU ONLY USE YOUR PAST PAPERS AS STUDY GUIDES FOR THE FINAL EXAM. He gives out homework and practice problems but doesnt count them as a grade.,0
Dr. Maher is an phenomenal professor and scholar. He really cares about the material which makes the class interesting. He also really cares about his students; if you make the time to talk with him and put effort into the class he will respect you and give you as much help as you need. THE BEST professor I have EVER had. 10/10 would recommend!,1
Funny n nice person but never there. When we do have class its more like hanging out and not teaching much. Didnt learn any economics.,0
Nobody I knew got above 60% on their tests and we all went to every class and studied before each exam.,0
"Dont take this class. She expects too much. She wants you to do every week reflective journals and written assignments which are about 5-6 paragraphs long. Also we write in class for a grade. Attendance mandatory have to be on time, and 3 times you miss class she will drop you. Too much stress.",1
"She was awesome. You can tell that she truly cares about what she's teaching and wants her students to show interest and pass the class. She responds to emails quickly and is very accessible before or after class as well. She is an encouraging teacher, and if your do the work, the class  is easy. I would definitely recommend taking her class.",1
He gives us a 20 minutes presentation to do and 8 page research paper when the class is just elective. He should have given us a option to choose between presentation or writing the paper. Not do both. 12 people drop out of his class because of it.,0
"She doesn't know what she's teaching, and as a result, grades harshly (notthe same as in the book, not right). The projects didn't connect with the course material. Each project consisted of 4 parts that could be a project to themselves.",0
"I took her for my first year of college. She was honestly the best teacher I had. If you do good in her class, she can skip you into college level English. She gives you good feedback on essays and assignments. She is a very caring person and helps everyone. Overall, she didnt leave  too much hw. I definitely recommend taking her.",1
She never posts her slides online until after the mid term so you need to be in class to take notes. There a periodical assignments she gives you but I haven't gotten any of them back yet I am unsure if I'm doing them right. I've tried emailing her for guidance countless times but she doesn't answer emails. Frustrating prof. Try another for SOC111,0
Expects extra assignment but does not make clear what the expectations for said assignment are.  Punishes student when his expectations are not met even though they weren't communicated properly,0
He is incredibly disorganized. He shows up to class late 3-4 times a semester. He doesn't communicate with the people teaching recitations whatsoever. The exams are graded differently depending upon what section you're in ( F in one section  B in another section). At the end of the year no one respected him and he completely deserved it.,0
Very good professor. You can learn a lot and get a decent grade if you put in your work. but 1191 is a heavy course no matter who is the professor.,1
"Great teacher, kept the lectures interesting and had a clear passion for the subject. Only annoying thing is he had us buy a textbook that doesn't have a binding, meant to be put into a binder. Literally never used it, everything was on Mastering Geology (online). Can't be sold back.",1
"Dr. Moore is amazing.  He's very knowledgeable, engaging, and charming.  The class is pretty straight forward, he even gives you outlines for each class.  If you come to class, pay attention, and follow the outlines, you'll do fine.  Just don't be lazy.  Definitely my favorite professor at Eastern.",1
"Great teacher. Easy going and extremely approachable. Accounting is a boring topic, so do not expect flamethrowers and circus freaks to make the class more enjoyable. However, she makes the class interesting by inspiring us with her personal experiences (she is an accountant and business owner). Learned a lot from her.",1
Dr. Schreiber was very helpful if you asked. Reading in her classes are a must but they are usually interesting readings. She is a stickler for grammar so make sure you proofread ALL assignments. The class is interesting as long as you are interested in the subject. She is also very involved in writing herself so she is helpful when finding sources,1
"He lacks of the background in R and tableau, which made students confused about the class. and the grading criteria is very vague, but he is a ok grader. I got a B+ at the end, and paid ok effort into it. I won't recommend his class but sometimes there is no other choice since there are only a few instructors at MIS department.",0
"The best Prof at U of M-Dearborn, hands down. I took just about every class that was offered with him as the prof. Some classes were easy and some required a ton of research and writing, but you picked your own topic to research so it was interesting, not hard. For his enviro anthro class I turned in a roughly 60 page term paper. TAKE HIM!",1
"Dr. Kennedy is an ok prof.  He is often not clear with expectations on exams and gets angry if you leave class for your next one in ten minutes when he is not finished, even if class has technically ended 4 minutes ago. Sometimes can come off a bit sarcastic as well. Lab is good with him though.",0
"Not an easy A, but he's passionate about finance. Very approachable and willing to help any way he can. Pay attention in class. Put in the time and study for each exam and you can get a good grade. Failing one exam means failing the class so don't take exams lightly. 2 Midterms (25% ea), 1 project (10%), Quizzes (10%) and 1 final (30% of grade).",1
"This is not an easy class.  Having schellhorn as a teacher makes it even worse.  She is hard to understand, boring, and would rather go to prison than ever curve a test or your grade.",0
I don't appreciate the vague teaching style and often contradictory remarks made during critiques. This is time for an artist to learn about their work based off of objective observation. That's what this class needs more of: discussion of objective techniques and critiques with constructive criticism. Frequent rants against laziness and technology,0
"Dr. Wisner is cool so I took him twice. Very direct and responds to all emails. However, he often takes his time when it comes to grading assignments. ",1
"Very good teaching,I decide to take his MTH 208 too. Helpful and know how to teach MTH. You will study a lot if your attendence is ...",1
The professor is good at in explaining concepts but what was taught turned out to be not so helpful for graduate students.,0
"In adjusting to the online format, Prof Wiebe has continued to go with 1h 20 min lectures, which he uses to go off on side tangents frequently. Be prepared to work hard in his class, as most phil 140 classes I've heard to be among the easier side of classes, but unfortunately not this one.",0
"I absolutely loved Margarita's classes. I had no prior experience or knowledge of Spanish before taking her class. I definitely struggled with how fast paced it was, but that is how a lot of college classes are. She cares a lot about her students success and is just as happy as you are when you FINALLY get something you've been struggling with.",1
I had her for so many years-- I wish that I still did.,1
TAKE THIS PROFESSOR!!!! EASIEST A EVER professor Nelson is an amazing professor she teaches so well and its so fun and engaging and she makes the class interesting,1
She should not be a professor.  She is very confusing and nervous when teaching.  She jumps from topic to topic and literally makes the material confusing and does not even understand it herself.  If you want to learn chem do not take her.  Has no idea what she is doing and you will only learn from reading the book. she is nice but not a good prof.,0
Makes many mistakes and doesn't take questions. Would not recommend if not STRONGLY proficient already in math 122. Be prepared to be given hours of homework each night.,0
Jones has the potential to be a good teacher but lacks the passion for teaching  She expects people to learn quick and if u don't she shames you she is always just trying to beat the clock and jam as much information in each lecture as possible which I feel is not beneficial to the students quizzes every week and exams every 3 which are cumulative.,0
"Survey of British Literature 2 Interesting, especially for a survey type course. Gave us good sweep of the 19th and 20th centuries--starting with William Blake and the Romantics Poets--Waxler's favorites, I think. Rigorous reading and good discussions. Three essays and a lot of quizzes. Could also memorize poems for extra credit--cool!",1
took the online class. Lectures were LONG. I studied lectures thoroughly at first but didnt find the first study guide which killed me on the first test. then i stopped watching his lectures and just studied the final study guide and aced the final. could have gotten a B but didnt know there were listening assignments. Dropped me down two grades.,0
"One of the most helpful and practical classes I have ever taken.  Kate Manski is a real pro.  Truly a lady and a scholar.  The class requires a lot of work but her feedback and comments are very helpful.  The lack of pretense, combined with her professional and well-informed instruction really make this class a worthwhile investment of your time.",1
"He's a laid back guy with a lot of experience, which he is always willing to share. Don't be fooled though, the exams can be tough. Got a 99 on the first one, a 40 on the second. A reasonable class over all  - not an easy A, but it won't kill you either. He was very empathic about my second test grade and really encouraged me to work harder.",1
"Jeff Allen is probably the best professor you can get for IRT. He likes to teach, even though it's a dry class, and he will do what he can to help you; always. He's lenient with when things have to be handed in which is nice since you have to take IRT at the same time as BUS101 which consumes ALL of your free time. Take him, he'll be there for you!",1
"just close your eyes God knows. what a nightmare, lord have mercy on her future students and may she be forgiven for wasting students' time.",0
Avoid!!! I wish someone would've told me about her earlier. Slick throws the shade if you don't understand something.,0
Very easy teacher. Dont buy the book because she doesn't use it. She gives out material that can be offensive but your mind becomes open by the end of the semester. She lets you write about what you want instead of giving you a structured writing assignment. SHe made writing papers easy.,1
"I thought that this was a good class. Helps if you have some interest in child development. No extra assignments or papers, just three exams. Fantastic if you don't want to have to do much work throughout the semester, bad if you don't take tests well. Essays count for a lot on the test so if you can write clearly, you'll probably do well.",1
"Would not recommend taking this class summer quarter with him. Study by reading his notes. He covers what's needed during lectures but spends time talking about topics ""we don't need to know."" He talks a lot about A&P and what you need to know for that. Brings up politics a lot. The lab portion is very fun! Very kind man, not rude at all.",1
"She is very manipulative and plays the good intention card very well, but when it comes down to it, she is mainly concerned with getting people in honors college to meet her quota.  She puts her own personal goals before those of her students.  She also has the tendency to go to students professors with issues instead of the students themselves.",0
"Virtual class: follow her videos, slides, and ALEKS (most important). In-person class: go over her videos, slides, and worksheets. She doesn't teach well but attendance is necessary for iClicker. The textbook should be read for anyone pursuing Chemistry. She had a hard time adjusting to virtual learning hence the drop from a 4 to 2 in rating.",1
"The few zoom meetings we had were pointless. Passive aggressive. Sent negative, condescending emails out regularly. Lectures pointless, do not correlate to exams. Be prepared to teach yourself, will not go over any examples. Read the textbook and study the homework a lot. Does not stick to syllabus.",0
"This professor made things way too easy. His class wasn't challenging in the least. We hardly did labs and were dismissed early most of the time. Lectures were alright; he's good at simplifying complicated subjects. However, I didn't even spend one second studying for this class and I got an A. That's how easy it was!",0
"He's going to try to scare you like he's this tough professor in this not so easy to pass course but its all a front. He wants you to pass and as long as you put some sort of effort into the class and ask him questions from time to time, he WILL pass you. Talks about himself a lot but he's very caring and intelligent. You'll learn a lot.",1
"I took Chemistry Lab with Dr. Devoney and she made lab so much fun. She gives clear lectures and instructions, as well as hands on help. It is obvious that she is passionate about what she is teaching, and is very knowledgable. She was my favorite lab professor so far! I would definitely recommend her.",1
"Ted Phelps is a wonderful teacher. I took him for Art Appreciation Fall 2016. I never opened my book. If you take notes on what he says you will do just fine. After a section of power points you will test on them, which is about 20 questions. Super easy if you are there to hear his lectures. Professor Phelps is also a nice and funny guy.",1
"She really is a sweet lady, but not the best teacher. Honestly could not learn one thing during class. Frequently went to her office hours which was SOMETIMES helpful but still did so poorly on exams and will probably fail the final. She scales the course and wants her students to do well, but doesn't go about it the right way.",0
"This was Dr. Nelson's first year teaching this class. Although he has taught astronomy for several years at Drake & is an amazing teacher, this was most definitely the hardest class I have taken. Teaching styles did not match up to advantage students and made many mistakes that confused the class. He is super accommodating and cares about students",0
"This professor is one of the chillest, and really coolest to have, yeah of course there's work but I believe she's one of the best to have. you wont' need to even worry much if you listen to what she has to say. her work is  easy as long as you do them, and its only a challenge if you make it one. she's worth having, oh and her final is open ended.",1
The most enthusiastic professor I've ever have; and he really knows his subject.,1
"Really didnt communicate much since I took the class online. Her test are difficult being that she wont allow you to go back to a question once you open it and she oly gives you one chance to take her test, and she does'nt give a curve.",0
"Very passionate, but is NOT meant to teach online. Tests are IMPOSSIBLE, filled with arbitrary questions and poorly worded. Opens himself up to class criticism but does not take it well. Content was not difficult, but the format of his class made it hard to learn. Blackboard is poorly organized. Great guy, very knowledgable, just not a good teacher",0
If you do all the discussion posts and actually try you will do just fine in this class literally. Lisa is great and makes everything really clear with grades and deadlines. She keeps up with grading and posting new assignments.,1
She was a great fair professor I got received an A for the class. I would definitely take her class again. If you study and read the chapters you should do well.,1
"He is really nice, but not the best professor.  He is very unorganized and doesn't really ""teach"".  He assigns HW  then just expects you to know the material for next class.  You have no idea what to expect on his tests (he won't even tell you the form of it, ex. writing section? vocab section? multiple choice?)  Overall- nice guy, bad professor.",0
"As a person, Mark is a nice guy who genuinely wants to help. His class, though, is difficult. There are only three exams (each worth 20%) and a final exam with 6 homework assignments. So, if you don't do well on one exam - you're screwed. I heard he is much better in person but if you are taking this class through ZoomU...",1
"If you want to take this class, be ready to write seven pages for exams, which have no guidelines. This class was harder than my upper level college classes. She treats everybody that takes this class like an Art Major an expects you to know everything that an Art Major would. Also, she does not give any feedback. Worst class I have ever taken!!",0
"The most AMAZING professor I have ever had. Jenny and this class truly changed my life. She is so passionate and caring, and inspires students to want to be the same. She often gives life advice and talks about the stuff that really matters. This is by far one of my favorite classes I have ever taken at UW. The tests are extremely fair as well!",1
"i loved nadine sullivan as a teacher! She has super interesting topics about women. She plays a movie every single day and only a few of the days were boring. If you do the work, it is very easy and an easy A. She definatly taught me things I will always remember",1
"I was really disappointed after taking this class. Dr. Misruda makes this class unnecessarily difficult for no reason. There's absolutely no rubric for assignments. He talks the whole lecture time without any participation, so it's really hard to pay attention. He will cover a needed topic one or two days before an assignment is due.",0
"Instead of teaching in class she makes you watch videos at home (which is difficult when you work full time) and ""reviews"" in class. Does not give reviews for the test, online homework, quizlet is your best friend in this class.",1
Long and repetitive lectures. Also won't answer questions about final paper through writing and pushes phone conferences. Would not recommend.,0
She cares about the students and their success in this class! She is easy on the work during the Covid situation and even gave us mental health days. Helped with the public speaking nervousness. I would recommend taking her class!,1
"She doesn't teach us anything. Every weekly class session she talks about her personal life, berates us for not knowing the material she isn't teaching us, and then if we ask her to explain the topics we are supposed to be learning she says ""that isn't her teaching style"". I'm changing majors because of this professors incompetence. AVOID HER",0
I took this class in the morning and trust me it was a long class..,0
"To pass this class, you absolutely NEED the textbook. And you better be prepared to do all the exercises she assigns because she randomly collects homework. She can be pretty confusing in her directions which makes it difficult to understand what she wants a lot of the time. She's very sweet but not my favorite professor ever.",0
"She goes over anything that you don't understand in class, like she WILL take the time. She gave us 4 extra credit opportunities worth 10 points each which applies to the overall grade. Just listen to her lectures - they aren't mandatory, but are still helpful and study the lab book. Read the textbook for any needed clarification for the lec. tests",1
Go to class. Her exam was way different than what I studied. Had I gone t class I would have known. Overall her exams are tough. She doesn't curve which is unfair considering hw low the averages are.,0
"leave, leave, leave... unless you want to have the worse semester of your university career.",0
Tam is really chill. No midterms No final. Just some class quizzes. I hear she used to be really hard but she has calmed down a lot and I loved the class. It was fun.,1
Don't take any mathematical class with him he will let you hit the wall my recommendation take with anyone else but not with him .,0
AMAZINGGG!!! Take him.,1
"Very nice guy, but not a good professor. Hard to understand, little information in his lecture slides, and his tests required so much detail over a lot of information, which  made it difficult to succeed. Try to get a different professor if you can.",0
"THE worst. I took AP English in high school and passed it with flying colors as one of the top writers in my class. I get to Shamane's class and I'm told that my use of grammar is ""offensive"" and that I'm too ""flowery"" and wordy in my writing. Passed with a 4.0 overall and on the portfolio bc I am a strong writer despite her comments. AVOID HER!!!",0
"Chief Warn is one of the best Professors I've had at Plymouth so far. Do the readings and you'll be just fine. As a Police Chief for many years, he gives real life examples and has very funny stories. Sat down with me one day for 30 minutes to talk about possible careers and gave me great advice. I would definitely take his class again.",1
She is a nightmare. She is so vague and her lectures are extremely boring. She gives assignments at the last minute with very little explanation. She is very disorganized so you never know when things are due or what is expected of you. She is also very inaccessible and useless if you need help.,0
"Meh. Her lectures were very ambiguous. She made already difficult concepts very hard to understand. I do think she knows a lot about plants and fungus, but just does a horrible job explaining it to the class.",0
I was scared to take this professor at first because there had only been one good review and one bad. His class wasnt bad at all. As long as you do the review tests and memorize the functions youre golden. he also drops the lowest test score. I am definately taking again next semester!,1
"This is a difficult course as it is considering it covers a lot of material, but Maria Alonso doesn't make it any easier. She has a thick accent which is difficult to understand and her style of teaching is hard to comprehend. She uses questions from the review on the test, but she's a difficult grader since her tests are open. Don't take her!!!",0
"She's very helpful and caring but at the same time will go off tangent and spend a lot on proofs. Gives out a ton of homework that will take up a lot time. As with any class, if you put in the dedication and effort you will pass. There will be quizzes every week.",1
"Dont sign up for this class. RUN. Average exam grades are Ds. The only reason youll pass is because of the exam drop. If want to keep your 4.0, choose another class.",0
"Students discuss the subject, while she moderates. She never taught in the class, thus after paying 5K in uni fees you get opinions of ur peers & understanding from readings She is unable to keep her prejudices out of class & grading. If she dislikes you then it gets difficult Her approach is idealist & not policy based Take another professor",0
"Professor Deason is awesome! I always learn something in her lectures, and she is very knowledgeable about social psychology. Tests are easy if you do the study guide she provides and look back on her powerpoints. There are small assignments to keep you on track; not too difficult. Overall, take her. You won't regret it.",1
"I thought he was really funny at first but once we started getting into learning, there was no effort on this part. He used material from other profs (didn't even bother to change the name) and would only tell us to go home, read, and answer questions. whenever someone made a question he would say ""that was a stupid question"" and not answer. :(",0
He's a hard essay grader and he has kicked the entire class out of class because we didn't do the 100 pages of reading assigned for that day. Expects too much.,1
